iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.risk_reward,parameters.chop_rsi_len,parameters.chop_bandwidth
5160,]IhHB,0.1795434596212801,35,93,20.83,43,16,0.93,51,392,67,21,89
5160,AnhPB,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,26,89
5160,NPWVI,0.11476642008813379,35,87,51.57,50,12,7.3,37,454,52,30,110
5160,-nhHB,0.10897990973203334,26,121,17.86,43,16,4.35,7,720,67,21,89
5160,N7W=I,0.10415339932175977,44,159,54.57,47,19,10.67,37,233,52,15,110
5160,NLWPI,0.0936944574763993,36,98,52.35,46,13,1.76,37,419,52,26,110
5160,NMWVB,0.09162462503651322,36,93,48.05,46,13,1.45,37,428,52,30,89
5160,EuWVI,0.08768098541030207,29,71,40.15,44,9,7.18,29,782,52,30,110
5160,vcQPP,0.0791497342077039,37,53,30.85,28,7,3.79,74,623,46,26,132
5160,"]nh,B",0.07785300643367231,43,55,17.29,37,8,-3.06,51,720,67,4,89
5160,NNWPI,0.07756231858016495,33,90,42.89,37,16,4.63,37,437,52,26,110
5160,o=haB,0.06857027832588529,40,107,30.98,58,17,8.66,68,286,67,37,89
5160,]3hHB,0.06636666940047355,45,154,12.79,54,22,14.24,51,197,67,21,89
5160,N3WVI,0.06361373401950147,44,174,35.33,58,24,26.14,37,197,52,30,110
5160,s=haB,0.06267754513182873,39,104,27.6,45,20,12.83,71,286,67,37,89
5160,t=haB,0.062099893330808745,40,104,27.27,44,18,13.85,72,286,67,37,89
5160,NKWVI,0.06188515047915798,30,99,8.89,46,15,4.76,37,410,52,30,110
5160,N8haB,0.061555663564610445,42,161,28.94,47,19,17.26,37,242,67,37,89
5160,N>WVB,0.06151485883954661,36,128,12.0,55,18,17.74,37,295,52,30,89
5160,]5hHB,0.060762803088866946,43,148,29.35,65,20,21.41,51,215,67,21,89
5160,<\WVI,0.059744962940709696,36,88,27.32,53,13,8.81,20,561,52,30,110
5160,N9WXI,0.05924821268580047,42,152,29.55,45,20,21.04,37,251,52,31,110
5160,N]hPB,0.054858883617895,33,74,10.56,33,9,6.58,37,570,67,26,89
5160,NOW=I,0.05459586897218858,30,89,25.5,53,13,8.21,37,446,52,15,110
5160,NuW?I,0.0530937666564486,33,69,21.68,57,7,6.9,37,782,52,16,110
5160,NuWV(,0.0530937666564486,33,69,21.68,57,7,6.9,37,782,52,30,10
5220,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
5220,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
5220,wnhuB,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,49,89
5220,",nhuB",0.21317508155829035,27,126,35.33,43,16,5.82,6,720,67,49,89
5220,]IhHB,0.1795434596212801,35,93,20.83,43,16,0.93,51,392,67,21,89
5220,AnhPB,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,26,89
5220,NPWVI,0.11476642008813379,35,87,51.57,50,12,7.3,37,454,52,30,110
5220,-nhHB,0.10897990973203334,26,121,17.86,43,16,4.35,7,720,67,21,89
5220,N7W=I,0.10415339932175977,44,159,54.57,47,19,10.67,37,233,52,15,110
5220,NLWHI,0.10184182333759383,36,98,53.48,46,13,1.76,37,419,52,21,110
5220,NLWPI,0.0936944574763993,36,98,52.35,46,13,1.76,37,419,52,26,110
5220,NMWVB,0.09162462503651322,36,93,48.05,46,13,1.45,37,428,52,30,89
5220,vcQPP,0.0791497342077039,37,53,30.85,28,7,3.79,74,623,46,26,132
5220,"]nh,B",0.07785300643367231,43,55,17.29,37,8,-3.06,51,720,67,4,89
5220,NNWPI,0.07756231858016495,33,90,42.89,37,16,4.63,37,437,52,26,110
5220,NYWHI,0.07109097296292026,35,81,36.88,44,9,6.62,37,534,52,21,110
5220,]3hHB,0.06636666940047355,45,154,12.79,54,22,14.24,51,197,67,21,89
5220,s=haB,0.06267754513182873,39,104,27.6,45,20,12.83,71,286,67,37,89
5220,t=haB,0.062099893330808745,40,104,27.27,44,18,13.85,72,286,67,37,89
5220,NKWVI,0.06188515047915798,30,99,8.89,46,15,4.76,37,410,52,30,110
5220,N8haB,0.061555663564610445,42,161,28.94,47,19,17.26,37,242,67,37,89
5220,N>WVB,0.06151485883954661,36,128,12.0,55,18,17.74,37,295,52,30,89
5220,]5hHB,0.060762803088866946,43,148,29.35,65,20,21.41,51,215,67,21,89
5220,<\WVI,0.059744962940709696,36,88,27.32,53,13,8.81,20,561,52,30,110
5220,N9WXI,0.05924821268580047,42,152,29.55,45,20,21.04,37,251,52,31,110
5220,NRWHI,0.05860144229214922,36,90,27.96,35,14,7.22,37,472,52,21,110
5220,N]hPB,0.054858883617895,33,74,10.56,33,9,6.58,37,570,67,26,89
5220,NuW?I,0.0530937666564486,33,69,21.68,57,7,6.9,37,782,52,16,110
5220,NuWV(,0.0530937666564486,33,69,21.68,57,7,6.9,37,782,52,30,10
5220,]FhHB,0.05229996882944755,35,97,24.14,56,16,3.47,51,366,67,21,89
5280,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
5280,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
5280,wnhuB,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,49,89
5280,",nhuB",0.21317508155829035,27,126,35.33,43,16,5.82,6,720,67,49,89
5280,]IhHB,0.1795434596212801,35,93,20.83,43,16,0.93,51,392,67,21,89
5280,AnhPB,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,26,89
5280,-nhHB,0.10897990973203334,26,121,17.86,43,16,4.35,7,720,67,21,89
5280,N7W=I,0.10415339932175977,44,159,54.57,47,19,10.67,37,233,52,15,110
5280,NLWHI,0.10184182333759383,36,98,53.48,46,13,1.76,37,419,52,21,110
5280,NLWPI,0.0936944574763993,36,98,52.35,46,13,1.76,37,419,52,26,110
5280,r1WVI,0.07972572332712345,47,136,37.76,68,19,24.98,70,180,52,30,110
5280,vcQPP,0.0791497342077039,37,53,30.85,28,7,3.79,74,623,46,26,132
5280,"]nh,B",0.07785300643367231,43,55,17.29,37,8,-3.06,51,720,67,4,89
5280,NNWPI,0.07756231858016495,33,90,42.89,37,16,4.63,37,437,52,26,110
5280,NYWHI,0.07109097296292026,35,81,36.88,44,9,6.62,37,534,52,21,110
5280,7lWVI,0.06674119066952316,25,93,30.91,40,10,3.46,16,703,52,30,110
5280,]3hHB,0.06636666940047355,45,154,12.79,54,22,14.24,51,197,67,21,89
5280,s=haB,0.06267754513182873,39,104,27.6,45,20,12.83,71,286,67,37,89
5280,t=haB,0.062099893330808745,40,104,27.27,44,18,13.85,72,286,67,37,89
5280,NKWVI,0.06188515047915798,30,99,8.89,46,15,4.76,37,410,52,30,110
5280,N>WVB,0.06151485883954661,36,128,12.0,55,18,17.74,37,295,52,30,89
5280,]5hHB,0.060762803088866946,43,148,29.35,65,20,21.41,51,215,67,21,89
5280,<\WVI,0.059744962940709696,36,88,27.32,53,13,8.81,20,561,52,30,110
5280,N9WXI,0.05924821268580047,42,152,29.55,45,20,21.04,37,251,52,31,110
5280,rLWVI,0.05882856641828057,39,74,28.08,35,14,3.44,70,419,52,30,110
5280,NRWHI,0.05860144229214922,36,90,27.96,35,14,7.22,37,472,52,21,110
5280,N]hPB,0.054858883617895,33,74,10.56,33,9,6.58,37,570,67,26,89
5280,NuW?I,0.0530937666564486,33,69,21.68,57,7,6.9,37,782,52,16,110
5280,NuWV(,0.0530937666564486,33,69,21.68,57,7,6.9,37,782,52,30,10
5280,r9WVI,0.05224807958959593,42,118,21.8,60,20,17.19,70,251,52,30,110
5340,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
5340,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
5340,wnhuB,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,49,89
5340,",nhuB",0.21317508155829035,27,126,35.33,43,16,5.82,6,720,67,49,89
5340,]IhHB,0.1795434596212801,35,93,20.83,43,16,0.93,51,392,67,21,89
5340,-nhHB,0.10897990973203334,26,121,17.86,43,16,4.35,7,720,67,21,89
5340,N7W=I,0.10415339932175977,44,159,54.57,47,19,10.67,37,233,52,15,110
5340,NLWHI,0.10184182333759383,36,98,53.48,46,13,1.76,37,419,52,21,110
5340,",lhVB",0.09622679379759429,27,126,56.51,56,16,7.13,6,703,67,30,89
5340,NLWPI,0.0936944574763993,36,98,52.35,46,13,1.76,37,419,52,26,110
5340,vcQPP,0.0791497342077039,37,53,30.85,28,7,3.79,74,623,46,26,132
5340,"]nh,B",0.07785300643367231,43,55,17.29,37,8,-3.06,51,720,67,4,89
5340,NNWPI,0.07756231858016495,33,90,42.89,37,16,4.63,37,437,52,26,110
5340,N7hVB,0.07275817866286928,44,160,40.62,45,20,18.45,37,233,67,30,89
5340,NYWHI,0.07109097296292026,35,81,36.88,44,9,6.62,37,534,52,21,110
5340,7lWVI,0.06674119066952316,25,93,30.91,40,10,3.46,16,703,52,30,110
5340,]3hHB,0.06636666940047355,45,154,12.79,54,22,14.24,51,197,67,21,89
5340,s=haB,0.06267754513182873,39,104,27.6,45,20,12.83,71,286,67,37,89
5340,t=haB,0.062099893330808745,40,104,27.27,44,18,13.85,72,286,67,37,89
5340,NKWVI,0.06188515047915798,30,99,8.89,46,15,4.76,37,410,52,30,110
5340,N>WVB,0.06151485883954661,36,128,12.0,55,18,17.74,37,295,52,30,89
5340,N6hVB,0.06142904601927201,43,164,32.77,45,22,21.06,37,224,67,30,89
5340,]5hHB,0.060762803088866946,43,148,29.35,65,20,21.41,51,215,67,21,89
5340,<\WVI,0.059744962940709696,36,88,27.32,53,13,8.81,20,561,52,30,110
5340,N9WXI,0.05924821268580047,42,152,29.55,45,20,21.04,37,251,52,31,110
5340,rLWVI,0.05882856641828057,39,74,28.08,35,14,3.44,70,419,52,30,110
5340,NRWHI,0.05860144229214922,36,90,27.96,35,14,7.22,37,472,52,21,110
5340,NMhVB,0.05754472929188803,36,93,30.69,46,13,1.45,37,428,67,30,89
5340,N]hPB,0.054858883617895,33,74,10.56,33,9,6.58,37,570,67,26,89
5340,NuW?I,0.0530937666564486,33,69,21.68,57,7,6.9,37,782,52,16,110
5400,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
5400,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
5400,wnhuB,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,49,89
5400,]IhHB,0.1795434596212801,35,93,20.83,43,16,0.93,51,392,67,21,89
5400,-nhHB,0.10897990973203334,26,121,17.86,43,16,4.35,7,720,67,21,89
5400,N7W=I,0.10415339932175977,44,159,54.57,47,19,10.67,37,233,52,15,110
5400,NLWHI,0.10184182333759383,36,98,53.48,46,13,1.76,37,419,52,21,110
5400,",lhVB",0.09622679379759429,27,126,56.51,56,16,7.13,6,703,67,30,89
5400,NLWPI,0.0936944574763993,36,98,52.35,46,13,1.76,37,419,52,26,110
5400,NZCPI,0.08177439831205509,35,79,36.7,40,10,5.78,37,543,34,26,110
5400,>cCPI,0.08012718038268918,32,90,34.58,40,10,7.63,22,623,34,26,110
5400,vcQPP,0.0791497342077039,37,53,30.85,28,7,3.79,74,623,46,26,132
5400,NqCPI,0.07905447552488569,31,70,36.45,50,8,5.44,37,747,34,26,110
5400,"]nh,B",0.07785300643367231,43,55,17.29,37,8,-3.06,51,720,67,4,89
5400,NNWPI,0.07756231858016495,33,90,42.89,37,16,4.63,37,437,52,26,110
5400,N7hVB,0.07275817866286928,44,160,40.62,45,20,18.45,37,233,67,30,89
5400,AcCPI,0.07014702414815001,31,90,29.39,40,10,5.59,25,623,34,26,110
5400,7lWVI,0.06674119066952316,25,93,30.91,40,10,3.46,16,703,52,30,110
5400,]3hHB,0.06636666940047355,45,154,12.79,54,22,14.24,51,197,67,21,89
5400,NKWVI,0.06188515047915798,30,99,8.89,46,15,4.76,37,410,52,30,110
5400,N>WVB,0.06151485883954661,36,128,12.0,55,18,17.74,37,295,52,30,89
5400,N6hVB,0.06142904601927201,43,164,32.77,45,22,21.06,37,224,67,30,89
5400,N9CPI,0.0608259614760612,42,153,24.75,45,20,20.33,37,251,34,26,110
5400,]5hHB,0.060762803088866946,43,148,29.35,65,20,21.41,51,215,67,21,89
5400,<\WVI,0.059744962940709696,36,88,27.32,53,13,8.81,20,561,52,30,110
5400,N9WXI,0.05924821268580047,42,152,29.55,45,20,21.04,37,251,52,31,110
5400,rLWVI,0.05882856641828057,39,74,28.08,35,14,3.44,70,419,52,30,110
5400,NRWHI,0.05860144229214922,36,90,27.96,35,14,7.22,37,472,52,21,110
5400,N3CPI,0.058035031130693165,44,174,24.15,58,24,23.13,37,197,34,26,110
5400,NMhVB,0.05754472929188803,36,93,30.69,46,13,1.45,37,428,67,30,89
5460,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
5460,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
5460,wnhuB,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,49,89
5460,]IhHB,0.1795434596212801,35,93,20.83,43,16,0.93,51,392,67,21,89
5460,-nhHB,0.10897990973203334,26,121,17.86,43,16,4.35,7,720,67,21,89
5460,N7W=I,0.10415339932175977,44,159,54.57,47,19,10.67,37,233,52,15,110
5460,NLWHI,0.10184182333759383,36,98,53.48,46,13,1.76,37,419,52,21,110
5460,N7VVI,0.08827657062563553,44,160,51.18,45,20,16.15,37,233,51,30,110
5460,NZCPI,0.08177439831205509,35,79,36.7,40,10,5.78,37,543,34,26,110
5460,>cCPI,0.08012718038268918,32,90,34.58,40,10,7.63,22,623,34,26,110
5460,NqCPI,0.07905447552488569,31,70,36.45,50,8,5.44,37,747,34,26,110
5460,"]nh,B",0.07785300643367231,43,55,17.29,37,8,-3.06,51,720,67,4,89
5460,NNWPI,0.07756231858016495,33,90,42.89,37,16,4.63,37,437,52,26,110
5460,N7hVB,0.07275817866286928,44,160,40.62,45,20,18.45,37,233,67,30,89
5460,AcCPI,0.07014702414815001,31,90,29.39,40,10,5.59,25,623,34,26,110
5460,7lWVI,0.06674119066952316,25,93,30.91,40,10,3.46,16,703,52,30,110
5460,]3hHB,0.06636666940047355,45,154,12.79,54,22,14.24,51,197,67,21,89
5460,N>WVB,0.06151485883954661,36,128,12.0,55,18,17.74,37,295,52,30,89
5460,N6hVB,0.06142904601927201,43,164,32.77,45,22,21.06,37,224,67,30,89
5460,N9CPI,0.0608259614760612,42,153,24.75,45,20,20.33,37,251,34,26,110
5460,]5hHB,0.060762803088866946,43,148,29.35,65,20,21.41,51,215,67,21,89
5460,N5VVI,0.06075272235581504,41,168,32.29,45,22,14.76,37,215,51,30,110
5460,N8VVI,0.05986390536861884,42,161,31.67,47,19,24.25,37,242,51,30,110
5460,<\WVI,0.059744962940709696,36,88,27.32,53,13,8.81,20,561,52,30,110
5460,NNVVI,0.05958729427444236,32,89,32.56,37,16,4.49,37,437,51,30,110
5460,N9WXI,0.05924821268580047,42,152,29.55,45,20,21.04,37,251,52,31,110
5460,rLWVI,0.05882856641828057,39,74,28.08,35,14,3.44,70,419,52,30,110
5460,NRWHI,0.05860144229214922,36,90,27.96,35,14,7.22,37,472,52,21,110
5460,N3CPI,0.058035031130693165,44,174,24.15,58,24,23.13,37,197,34,26,110
5460,NMhVB,0.05754472929188803,36,93,30.69,46,13,1.45,37,428,67,30,89
5520,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
5520,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
5520,wnhuB,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,49,89
5520,]IhHB,0.1795434596212801,35,93,20.83,43,16,0.93,51,392,67,21,89
5520,-nhHB,0.10897990973203334,26,121,17.86,43,16,4.35,7,720,67,21,89
5520,N7W=I,0.10415339932175977,44,159,54.57,47,19,10.67,37,233,52,15,110
5520,NLWHI,0.10184182333759383,36,98,53.48,46,13,1.76,37,419,52,21,110
5520,N7VVI,0.08827657062563553,44,160,51.18,45,20,16.15,37,233,51,30,110
5520,NZCPI,0.08177439831205509,35,79,36.7,40,10,5.78,37,543,34,26,110
5520,>cCPI,0.08012718038268918,32,90,34.58,40,10,7.63,22,623,34,26,110
5520,NqCPI,0.07905447552488569,31,70,36.45,50,8,5.44,37,747,34,26,110
5520,"]nh,B",0.07785300643367231,43,55,17.29,37,8,-3.06,51,720,67,4,89
5520,NNWPI,0.07756231858016495,33,90,42.89,37,16,4.63,37,437,52,26,110
5520,N7hVB,0.07275817866286928,44,160,40.62,45,20,18.45,37,233,67,30,89
5520,AcCPI,0.07014702414815001,31,90,29.39,40,10,5.59,25,623,34,26,110
5520,N3V4I,0.06892531792564062,46,173,48.17,59,22,25.53,37,197,51,9,110
5520,7lWVI,0.06674119066952316,25,93,30.91,40,10,3.46,16,703,52,30,110
5520,]3hHB,0.06636666940047355,45,154,12.79,54,22,14.24,51,197,67,21,89
5520,N6hVB,0.06142904601927201,43,164,32.77,45,22,21.06,37,224,67,30,89
5520,N9CPI,0.0608259614760612,42,153,24.75,45,20,20.33,37,251,34,26,110
5520,N5VVI,0.06075272235581504,41,168,32.29,45,22,14.76,37,215,51,30,110
5520,N8VVI,0.05986390536861884,42,161,31.67,47,19,24.25,37,242,51,30,110
5520,<\WVI,0.059744962940709696,36,88,27.32,53,13,8.81,20,561,52,30,110
5520,NNVVI,0.05958729427444236,32,89,32.56,37,16,4.49,37,437,51,30,110
5520,N9WXI,0.05924821268580047,42,152,29.55,45,20,21.04,37,251,52,31,110
5520,rLWVI,0.05882856641828057,39,74,28.08,35,14,3.44,70,419,52,30,110
5520,NRWHI,0.05860144229214922,36,90,27.96,35,14,7.22,37,472,52,21,110
5520,N3CPI,0.058035031130693165,44,174,24.15,58,24,23.13,37,197,34,26,110
5520,HlV4I,0.05766097188715476,34,66,43.33,50,8,7.39,32,703,51,9,110
5520,NMhVB,0.05754472929188803,36,93,30.69,46,13,1.45,37,428,67,30,89
5580,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
5580,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
5580,wnhuB,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,49,89
5580,]IhHB,0.1795434596212801,35,93,20.83,43,16,0.93,51,392,67,21,89
5580,-nhHB,0.10897990973203334,26,121,17.86,43,16,4.35,7,720,67,21,89
5580,NLWHI,0.10184182333759383,36,98,53.48,46,13,1.76,37,419,52,21,110
5580,ZHCVI,0.09085127878739681,38,95,53.54,42,14,0.1,48,384,34,30,110
5580,N7VVI,0.08827657062563553,44,160,51.18,45,20,16.15,37,233,51,30,110
5580,NZCPI,0.08177439831205509,35,79,36.7,40,10,5.78,37,543,34,26,110
5580,>cCPI,0.08012718038268918,32,90,34.58,40,10,7.63,22,623,34,26,110
5580,NqCPI,0.07905447552488569,31,70,36.45,50,8,5.44,37,747,34,26,110
5580,"]nh,B",0.07785300643367231,43,55,17.29,37,8,-3.06,51,720,67,4,89
5580,NNWPI,0.07756231858016495,33,90,42.89,37,16,4.63,37,437,52,26,110
5580,AcCPI,0.07014702414815001,31,90,29.39,40,10,5.59,25,623,34,26,110
5580,N3V4I,0.06892531792564062,46,173,48.17,59,22,25.53,37,197,51,9,110
5580,]3hHB,0.06636666940047355,45,154,12.79,54,22,14.24,51,197,67,21,89
5580,N6hVB,0.06142904601927201,43,164,32.77,45,22,21.06,37,224,67,30,89
5580,N9CPI,0.0608259614760612,42,153,24.75,45,20,20.33,37,251,34,26,110
5580,N5VVI,0.06075272235581504,41,168,32.29,45,22,14.76,37,215,51,30,110
5580,N8VVI,0.05986390536861884,42,161,31.67,47,19,24.25,37,242,51,30,110
5580,<\WVI,0.059744962940709696,36,88,27.32,53,13,8.81,20,561,52,30,110
5580,NNVVI,0.05958729427444236,32,89,32.56,37,16,4.49,37,437,51,30,110
5580,N9WXI,0.05924821268580047,42,152,29.55,45,20,21.04,37,251,52,31,110
5580,rLWVI,0.05882856641828057,39,74,28.08,35,14,3.44,70,419,52,30,110
5580,N3CPI,0.058035031130693165,44,174,24.15,58,24,23.13,37,197,34,26,110
5580,HlV4I,0.05766097188715476,34,66,43.33,50,8,7.39,32,703,51,9,110
5580,NMhVB,0.05754472929188803,36,93,30.69,46,13,1.45,37,428,67,30,89
5580,N5V4I,0.056688386849455666,43,165,37.42,45,22,14.76,37,215,51,9,110
5580,N]hPB,0.054858883617895,33,74,10.56,33,9,6.58,37,570,67,26,89
5580,ElVVI,0.05382171218759579,30,69,30.74,50,8,7.7,29,703,51,30,110
5640,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
5640,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
5640,wnhuB,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,49,89
5640,]IhHB,0.1795434596212801,35,93,20.83,43,16,0.93,51,392,67,21,89
5640,-nhHB,0.10897990973203334,26,121,17.86,43,16,4.35,7,720,67,21,89
5640,NLWHI,0.10184182333759383,36,98,53.48,46,13,1.76,37,419,52,21,110
5640,ZHCVI,0.09085127878739681,38,95,53.54,42,14,0.1,48,384,34,30,110
5640,N7VVI,0.08827657062563553,44,160,51.18,45,20,16.15,37,233,51,30,110
5640,NZCPI,0.08177439831205509,35,79,36.7,40,10,5.78,37,543,34,26,110
5640,>cCPI,0.08012718038268918,32,90,34.58,40,10,7.63,22,623,34,26,110
5640,NqCPI,0.07905447552488569,31,70,36.45,50,8,5.44,37,747,34,26,110
5640,"]nh,B",0.07785300643367231,43,55,17.29,37,8,-3.06,51,720,67,4,89
5640,NNWPI,0.07756231858016495,33,90,42.89,37,16,4.63,37,437,52,26,110
5640,AcCPI,0.07014702414815001,31,90,29.39,40,10,5.59,25,623,34,26,110
5640,N3V4I,0.06892531792564062,46,173,48.17,59,22,25.53,37,197,51,9,110
5640,]3hHB,0.06636666940047355,45,154,12.79,54,22,14.24,51,197,67,21,89
5640,N6hVB,0.06142904601927201,43,164,32.77,45,22,21.06,37,224,67,30,89
5640,N9CPI,0.0608259614760612,42,153,24.75,45,20,20.33,37,251,34,26,110
5640,N5VVI,0.06075272235581504,41,168,32.29,45,22,14.76,37,215,51,30,110
5640,NNVVI,0.05958729427444236,32,89,32.56,37,16,4.49,37,437,51,30,110
5640,N9WXI,0.05924821268580047,42,152,29.55,45,20,21.04,37,251,52,31,110
5640,rLWVI,0.05882856641828057,39,74,28.08,35,14,3.44,70,419,52,30,110
5640,N3CPI,0.058035031130693165,44,174,24.15,58,24,23.13,37,197,34,26,110
5640,HlV4I,0.05766097188715476,34,66,43.33,50,8,7.39,32,703,51,9,110
5640,NMhVB,0.05754472929188803,36,93,30.69,46,13,1.45,37,428,67,30,89
5640,N5V4I,0.056688386849455666,43,165,37.42,45,22,14.76,37,215,51,9,110
5640,N]hPB,0.054858883617895,33,74,10.56,33,9,6.58,37,570,67,26,89
5640,ElVVI,0.05382171218759579,30,69,30.74,50,8,7.7,29,703,51,30,110
5640,NuWV(,0.0530937666564486,33,69,21.68,57,7,6.9,37,782,52,30,10
5640,NPhVB,0.05286871220065031,34,86,28.01,50,12,9.37,37,454,67,30,89
5700,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
5700,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
5700,]IhHB,0.1795434596212801,35,93,20.83,43,16,0.93,51,392,67,21,89
5700,-nhHB,0.10897990973203334,26,121,17.86,43,16,4.35,7,720,67,21,89
5700,NLWHI,0.10184182333759383,36,98,53.48,46,13,1.76,37,419,52,21,110
5700,ZHCVI,0.09085127878739681,38,95,53.54,42,14,0.1,48,384,34,30,110
5700,N7VVI,0.08827657062563553,44,160,51.18,45,20,16.15,37,233,51,30,110
5700,NZCPI,0.08177439831205509,35,79,36.7,40,10,5.78,37,543,34,26,110
5700,>cCPI,0.08012718038268918,32,90,34.58,40,10,7.63,22,623,34,26,110
5700,NqCPI,0.07905447552488569,31,70,36.45,50,8,5.44,37,747,34,26,110
5700,"]nh,B",0.07785300643367231,43,55,17.29,37,8,-3.06,51,720,67,4,89
5700,NNWPI,0.07756231858016495,33,90,42.89,37,16,4.63,37,437,52,26,110
5700,<VWgI,0.07359856233525906,36,97,36.91,41,17,9.41,20,508,52,40,110
5700,AcCPI,0.07014702414815001,31,90,29.39,40,10,5.59,25,623,34,26,110
5700,]3hHB,0.06636666940047355,45,154,12.79,54,22,14.24,51,197,67,21,89
5700,vcWgI,0.06606677219808708,41,55,24.04,28,7,3.79,74,623,52,40,110
5700,<ZWgI,0.06579717691535107,36,88,20.71,57,14,10.99,20,543,52,40,110
5700,N6hVB,0.06142904601927201,43,164,32.77,45,22,21.06,37,224,67,30,89
5700,N9CPI,0.0608259614760612,42,153,24.75,45,20,20.33,37,251,34,26,110
5700,N5VVI,0.06075272235581504,41,168,32.29,45,22,14.76,37,215,51,30,110
5700,<>WgI,0.06074397690971887,40,165,21.98,39,23,8.92,20,295,52,40,110
5700,NNVVI,0.05958729427444236,32,89,32.56,37,16,4.49,37,437,51,30,110
5700,N9WXI,0.05924821268580047,42,152,29.55,45,20,21.04,37,251,52,31,110
5700,rLWVI,0.05882856641828057,39,74,28.08,35,14,3.44,70,419,52,30,110
5700,HlV4I,0.05766097188715476,34,66,43.33,50,8,7.39,32,703,51,9,110
5700,<cJgI,0.05639792242533831,28,89,18.45,36,11,9.35,20,623,40,40,110
5700,N]hPB,0.054858883617895,33,74,10.56,33,9,6.58,37,570,67,26,89
5700,ElVVI,0.05382171218759579,30,69,30.74,50,8,7.7,29,703,51,30,110
5700,NuWV(,0.0530937666564486,33,69,21.68,57,7,6.9,37,782,52,30,10
5700,NPhVB,0.05286871220065031,34,86,28.01,50,12,9.37,37,454,67,30,89
5760,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
5760,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
5760,]IhHB,0.1795434596212801,35,93,20.83,43,16,0.93,51,392,67,21,89
5760,-nhHB,0.10897990973203334,26,121,17.86,43,16,4.35,7,720,67,21,89
5760,NLWHI,0.10184182333759383,36,98,53.48,46,13,1.76,37,419,52,21,110
5760,ZHCVI,0.09085127878739681,38,95,53.54,42,14,0.1,48,384,34,30,110
5760,N7VVI,0.08827657062563553,44,160,51.18,45,20,16.15,37,233,51,30,110
5760,NZCPI,0.08177439831205509,35,79,36.7,40,10,5.78,37,543,34,26,110
5760,>cCPI,0.08012718038268918,32,90,34.58,40,10,7.63,22,623,34,26,110
5760,NqCPI,0.07905447552488569,31,70,36.45,50,8,5.44,37,747,34,26,110
5760,"]nh,B",0.07785300643367231,43,55,17.29,37,8,-3.06,51,720,67,4,89
5760,<VWgI,0.07359856233525906,36,97,36.91,41,17,9.41,20,508,52,40,110
5760,AcCPI,0.07014702414815001,31,90,29.39,40,10,5.59,25,623,34,26,110
5760,]3hHB,0.06636666940047355,45,154,12.79,54,22,14.24,51,197,67,21,89
5760,vcWgI,0.06606677219808708,41,55,24.04,28,7,3.79,74,623,52,40,110
5760,<ZWgI,0.06579717691535107,36,88,20.71,57,14,10.99,20,543,52,40,110
5760,N6hVB,0.06142904601927201,43,164,32.77,45,22,21.06,37,224,67,30,89
5760,N9CPI,0.0608259614760612,42,153,24.75,45,20,20.33,37,251,34,26,110
5760,N5VVI,0.06075272235581504,41,168,32.29,45,22,14.76,37,215,51,30,110
