iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ubw,parameters.ott_dbw,parameters.long_tps_qty_index,parameters.short_tps_qty_index,parameters.chop_rsi_len,parameters.chop_bandwidth,parameters.max_risk
11040,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11040,Z<)D?in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,11,190,45
11040,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11040,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11040,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11040,_<)D8in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,9,190,45
11040,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11040,`<;D8in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,9,190,45
11040,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
11040,`<)D8in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,9,190,45
11040,r5=D?in,0.5559422962089448,58,98,59.69,38,13,-2.95,212,54,33,44,11,190,45
11040,r5=D?in,0.5559422962089448,58,98,59.69,38,13,-2.95,212,54,33,44,11,190,45
11040,r5;D8in,0.555930708406757,57,99,58.96,38,13,-2.95,212,54,30,44,9,190,45
11040,r5;D>in,0.5540511175744972,58,98,59.5,38,13,-2.95,212,54,30,44,11,190,45
11040,r<;D>is,0.5525231196918323,63,88,55.42,45,11,0.16,212,72,30,44,11,190,48
11040,r<;D?is,0.5525231196918323,63,88,55.42,45,11,0.16,212,72,30,44,11,190,48
11040,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11100,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11100,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11100,V<;D8in,0.6724112472352223,63,106,86.5,53,13,8.7,139,72,30,44,9,190,45
11100,V<)D?in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,11,190,45
11100,V<)D8in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,9,190,45
11100,T<)D8in,0.6149695402367864,61,107,80.32,53,13,10.73,134,72,2,44,9,190,45
11100,h<=D?in,0.6004243918147051,62,88,60.48,45,11,0.16,186,72,33,44,11,190,45
11100,h<)D8in,0.5974661437953843,62,88,68.56,45,11,0.16,186,72,2,44,9,190,45
11100,Z<;D>in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,11,190,45
11100,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11100,r:;D8in,0.5920888612549731,65,85,66.35,50,12,1.85,212,67,30,44,9,190,45
11100,r:;D2in,0.5920888612549731,65,85,66.35,50,12,1.85,212,67,30,44,8,190,45
11100,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11100,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11100,r<)D.is,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11100,Z<)D?in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,11,190,45
11100,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11100,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11100,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11100,_<)D8in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,9,190,45
11100,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11100,`<;D8in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,9,190,45
11100,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
11100,`<)D8in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,9,190,45
11100,r5=D?in,0.5559422962089448,58,98,59.69,38,13,-2.95,212,54,33,44,11,190,45
11100,r5;D8in,0.555930708406757,57,99,58.96,38,13,-2.95,212,54,30,44,9,190,45
11100,r5;D>in,0.5540511175744972,58,98,59.5,38,13,-2.95,212,54,30,44,11,190,45
11100,r<;D>is,0.5525231196918323,63,88,55.42,45,11,0.16,212,72,30,44,11,190,48
11100,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11100,o<)D.in,0.5471809409426112,62,85,57.06,45,11,0.16,204,72,2,44,7,190,45
11160,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11160,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11160,V<;D8in,0.6724112472352223,63,106,86.5,53,13,8.7,139,72,30,44,9,190,45
11160,V<)D?in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,11,190,45
11160,V<)D8in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,9,190,45
11160,T<)D8in,0.6149695402367864,61,107,80.32,53,13,10.73,134,72,2,44,9,190,45
11160,h<=D?in,0.6004243918147051,62,88,60.48,45,11,0.16,186,72,33,44,11,190,45
11160,h<)D8in,0.5974661437953843,62,88,68.56,45,11,0.16,186,72,2,44,9,190,45
11160,Z<;D>in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,11,190,45
11160,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11160,r:;D8in,0.5920888612549731,65,85,66.35,50,12,1.85,212,67,30,44,9,190,45
11160,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11160,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11160,r<)D.is,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11160,Z<)D?in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,11,190,45
11160,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11160,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11160,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11160,_<)D8in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,9,190,45
11160,_<)D.in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,7,190,45
11160,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11160,`<;D8in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,9,190,45
11160,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11160,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
11160,`<)D8in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,9,190,45
11160,r5=D?in,0.5559422962089448,58,98,59.69,38,13,-2.95,212,54,33,44,11,190,45
11160,r5;D8in,0.555930708406757,57,99,58.96,38,13,-2.95,212,54,30,44,9,190,45
11160,r5;D>in,0.5540511175744972,58,98,59.5,38,13,-2.95,212,54,30,44,11,190,45
11160,r<;D>is,0.5525231196918323,63,88,55.42,45,11,0.16,212,72,30,44,11,190,48
11160,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11220,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11220,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11220,V<;D8in,0.6724112472352223,63,106,86.5,53,13,8.7,139,72,30,44,9,190,45
11220,V<)D?in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,11,190,45
11220,V<)D8in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,9,190,45
11220,T<)D8in,0.6149695402367864,61,107,80.32,53,13,10.73,134,72,2,44,9,190,45
11220,h<=D?in,0.6004243918147051,62,88,60.48,45,11,0.16,186,72,33,44,11,190,45
11220,h<)D8in,0.5974661437953843,62,88,68.56,45,11,0.16,186,72,2,44,9,190,45
11220,Z<;D>in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,11,190,45
11220,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11220,r:;D8in,0.5920888612549731,65,85,66.35,50,12,1.85,212,67,30,44,9,190,45
11220,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11220,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11220,r<)D.is,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11220,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11220,Z<)D?in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,11,190,45
11220,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11220,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11220,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11220,_<)D8in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,9,190,45
11220,_<)D.in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,7,190,45
11220,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11220,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11220,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
11220,`<)D8in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,9,190,45
11220,r5=D?in,0.5559422962089448,58,98,59.69,38,13,-2.95,212,54,33,44,11,190,45
11220,r5;D8in,0.555930708406757,57,99,58.96,38,13,-2.95,212,54,30,44,9,190,45
11220,r5;D>in,0.5540511175744972,58,98,59.5,38,13,-2.95,212,54,30,44,11,190,45
11220,r<;D>is,0.5525231196918323,63,88,55.42,45,11,0.16,212,72,30,44,11,190,48
11220,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11280,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11280,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11280,V<;D8in,0.6724112472352223,63,106,86.5,53,13,8.7,139,72,30,44,9,190,45
11280,R<)D?in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,11,190,45
11280,V<)D?in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,11,190,45
11280,V<)D8in,0.6408873526365322,62,106,87.72,53,13,10.73,139,72,2,44,9,190,45
11280,T<)D8in,0.6149695402367864,61,107,80.32,53,13,10.73,134,72,2,44,9,190,45
11280,h<=D?in,0.6004243918147051,62,88,60.48,45,11,0.16,186,72,33,44,11,190,45
11280,h<)D8in,0.5974661437953843,62,88,68.56,45,11,0.16,186,72,2,44,9,190,45
11280,Z<;D>in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,11,190,45
11280,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11280,r:;D8in,0.5920888612549731,65,85,66.35,50,12,1.85,212,67,30,44,9,190,45
11280,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11280,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11280,r<)D.is,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11280,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11280,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11280,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11280,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11280,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11280,_<)D8in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,9,190,45
11280,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11280,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11280,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
11280,`<)D8in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,9,190,45
11280,`<)D?in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,11,190,45
11280,r5=D?in,0.5559422962089448,58,98,59.69,38,13,-2.95,212,54,33,44,11,190,45
11280,r5;D>in,0.5540511175744972,58,98,59.5,38,13,-2.95,212,54,30,44,11,190,45
11280,r<;D>is,0.5525231196918323,63,88,55.42,45,11,0.16,212,72,30,44,11,190,48
11280,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11340,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11340,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11340,R<)D?in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,11,190,45
11340,T<)D8in,0.6149695402367864,61,107,80.32,53,13,10.73,134,72,2,44,9,190,45
11340,h<=D?in,0.6004243918147051,62,88,60.48,45,11,0.16,186,72,33,44,11,190,45
11340,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
11340,h<)D8in,0.5974661437953843,62,88,68.56,45,11,0.16,186,72,2,44,9,190,45
11340,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11340,r:;D8in,0.5920888612549731,65,85,66.35,50,12,1.85,212,67,30,44,9,190,45
11340,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11340,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11340,r<)D.is,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11340,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11340,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11340,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11340,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11340,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11340,_<)D8in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,9,190,45
11340,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11340,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11340,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
11340,`<)D8in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,9,190,45
11340,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11340,r5=D?in,0.5559422962089448,58,98,59.69,38,13,-2.95,212,54,33,44,11,190,45
11340,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11340,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11340,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11340,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
11340,k<)D.in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,7,190,45
11340,Y<)D8in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,9,190,45
11400,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11400,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11400,R<)D?in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,11,190,45
11400,h<=D?in,0.6004243918147051,62,88,60.48,45,11,0.16,186,72,33,44,11,190,45
11400,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
11400,h<)D8in,0.5974661437953843,62,88,68.56,45,11,0.16,186,72,2,44,9,190,45
11400,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11400,r:;D8in,0.5920888612549731,65,85,66.35,50,12,1.85,212,67,30,44,9,190,45
11400,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11400,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11400,r<)D.is,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11400,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11400,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11400,r<)D>it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11400,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11400,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11400,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11400,_<)D8in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,9,190,45
11400,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11400,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11400,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
11400,`<)D8in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,9,190,45
11400,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11400,r5=D?in,0.5559422962089448,58,98,59.69,38,13,-2.95,212,54,33,44,11,190,45
11400,r;)D>in,0.5545089463327663,63,85,55.77,50,12,1.72,212,69,2,44,11,190,45
11400,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11400,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11400,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11400,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
11400,k<)D.in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,7,190,45
11460,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11460,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11460,R<)D?in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,11,190,45
11460,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
11460,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11460,r:;D8in,0.5920888612549731,65,85,66.35,50,12,1.85,212,67,30,44,9,190,45
11460,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11460,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11460,r<)D.is,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11460,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11460,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11460,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11460,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11460,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11460,_<)D8in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,9,190,45
11460,_<)D.in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,7,190,45
11460,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11460,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11460,`<)D8in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,9,190,45
11460,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11460,r;)D>in,0.5545089463327663,63,85,55.77,50,12,1.72,212,69,2,44,11,190,45
11460,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11460,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11460,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11460,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
11460,k<)D.in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,7,190,45
11460,Y<)D8in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,9,190,45
11460,Y<)D.in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,7,190,45
11460,Y<)D.in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,7,190,45
11460,r<)T.in,0.5395845183096171,57,83,51.86,45,11,-0.06,212,72,2,70,7,190,45
11520,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11520,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11520,R<)D?in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,11,190,45
11520,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
11520,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11520,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11520,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11520,r<)D.is,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11520,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11520,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11520,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11520,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11520,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11520,_<)D8in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,9,190,45
11520,_<)D.in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,7,190,45
11520,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11520,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11520,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11520,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11520,r;)D>in,0.5545089463327663,63,85,55.77,50,12,1.72,212,69,2,44,11,190,45
11520,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11520,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11520,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11520,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
11520,k<)D.in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,7,190,45
11520,r<)g.in,0.5417342450395158,59,83,47.23,45,11,-0.56,212,72,2,100,7,190,45
11520,Y<)D8in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,9,190,45
11520,Y<)D.in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,7,190,45
11520,Y<)D.in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,7,190,45
11520,r<)T.in,0.5395845183096171,57,83,51.86,45,11,-0.06,212,72,2,70,7,190,45
11580,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
11580,R<;D>in,0.673153603871906,64,109,85.76,50,14,6.38,129,72,30,44,11,190,45
11580,R<)D?in,0.6425810220750378,61,111,85.88,50,14,8.31,129,72,2,44,11,190,45
11580,S<)D.in,0.5994225816846986,61,108,76.35,53,13,10.73,132,72,2,44,7,190,45
11580,Z<;D8in,0.5948354139575096,61,103,77.38,50,12,4.34,150,72,30,44,9,190,45
11580,]<;D?in,0.5861949434485393,61,97,74.28,50,12,4.34,158,72,30,44,11,190,45
11580,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11580,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11580,r<)D?it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,11,190,48
11580,r<)D.it,0.5761114430901186,64,87,61.31,45,11,0.16,212,72,2,44,7,190,48
11580,Z<)D8in,0.5739393555139276,59,103,79.9,50,12,5.33,150,72,2,44,9,190,45
11580,_<;D2in,0.5718750708680134,61,96,67.59,50,12,4.34,163,72,30,44,8,190,45
11580,_<)D.in,0.5711536802220123,60,96,70.68,50,12,5.33,163,72,2,44,7,190,45
11580,`<;D>in,0.562724392383197,61,94,64.21,50,12,4.34,165,72,30,44,11,190,45
11580,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11580,j<)D.in,0.560898699657495,62,87,60.12,45,11,0.16,191,72,2,44,7,190,45
11580,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11580,`<)D.in,0.558586470874509,60,94,66.42,50,12,5.33,165,72,2,44,7,190,45
11580,n<;D?in,0.5491720793864906,63,85,56.49,45,11,0.16,202,72,30,44,11,190,45
11580,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11580,k<;D>in,0.5464385750109854,62,86,55.57,45,11,0.16,194,72,30,44,11,190,45
11580,a<;D?in,0.5427052633571705,60,92,54.61,50,12,4.34,168,72,30,44,11,190,45
11580,k<)D.in,0.5419315022580603,61,86,55.67,45,11,0.16,194,72,2,44,7,190,45
11580,r<)g.in,0.5417342450395158,59,83,47.23,45,11,-0.56,212,72,2,100,7,190,45
11580,Y<)D8in,0.539597231092721,57,104,64.28,50,12,5.33,147,72,2,44,9,190,45
