iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ma_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_bandwidth
3400,f6cu),0.09161410605578314,36,76,50.89,36,11,30.48,83,2386,2494,1175,1225
3400,jpjfe,0.09009440755273193,41,24,24.51,0,2,-2.42,89,6057,2671,985,2744
3500,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
3500,Z\_f6,0.5482316505622662,44,56,60.37,14,7,-5.89,68,4791,2392,985,1554
3500,V5sm),0.45374052610408855,34,105,77.03,45,11,-5.63,63,2323,2899,1073,1225
3500,U\STP,0.3939157536605754,45,53,52.34,0,8,-8.85,62,4791,2089,757,2213
3500,U\)fP,0.354221355630103,40,57,32.87,0,10,-9.41,62,4791,1025,985,2213
3500,V\ZfF,0.29853146188470875,43,53,54.26,10,10,-2.67,63,4791,2266,985,1959
3500,j9cf),0.2961949205854204,37,77,55.04,25,8,1.57,89,2576,2494,985,1225
3500,U\dGP,0.29425113898713884,45,53,43.96,0,8,-9.25,62,4791,2519,592,2213
3500,j\*=(,0.2856659228977895,40,84,25.82,27,11,-3.59,89,4791,1051,466,1200
3500,V5sC-,0.21816972364092593,33,105,32.88,54,11,4.03,63,2323,2899,542,1327
3500,U=SKA,0.21798653713195304,34,84,43.04,20,10,-6.65,62,2829,2089,643,1833
3500,V5sm@,0.19066536260959013,39,82,51.5,40,10,-0.03,63,2323,2899,1073,1808
3500,U=rGA,0.17129702965978472,30,79,42.51,20,10,-7.02,62,2829,2873,592,1833
3500,j/c)K,0.16106292108768147,41,72,17.95,50,8,0.29,89,1943,2494,213,2086
3500,j;c[),0.15977342314247056,33,80,31.09,25,8,4.19,89,2703,2494,846,1225
3500,j\cfg,0.1472179012905113,42,28,36.46,14,7,-2.29,89,4791,2494,985,2795
3500,j\cfh,0.1472179012905113,42,28,36.46,0,6,-7.98,89,4791,2494,985,2820
3500,U=SGD,0.13000231847798127,33,83,25.66,25,8,-5.05,62,2829,2089,592,1909
3500,j\3f),0.12408979048124609,33,72,26.6,0,9,-11.94,89,4791,1278,985,1225
3500,U8dmP,0.12218760999987122,36,65,20.6,22,9,-6.7,62,2513,2519,1073,2213
3500,\\c[),0.1109554192185154,36,63,17.42,12,8,-6.96,71,4791,2494,846,1225
3500,V\j*B,0.10991822772960569,41,62,14.86,20,10,-1.32,63,4791,2671,225,1858
3500,j/dGP,0.10523387588978841,37,59,14.64,50,8,2.9,89,1943,2519,592,2213
3500,qIZl4,0.10080129682633462,48,56,95.58,20,5,-5.08,97,3589,2266,1061,1504
3500,;\c[),0.09803034581023587,30,89,22.73,11,9,-6.0,29,4791,2494,846,1225
3500,;\c[),0.09803034581023587,30,89,22.73,11,9,-6.0,29,4791,2494,846,1225
3500,;\c[),0.09803034581023587,30,89,22.73,11,9,-6.0,29,4791,2494,846,1225
3500,j/cGX,0.09792167693814424,35,51,12.56,66,6,6.02,89,1943,2494,592,2415
3500,f6cu),0.09161410605578314,36,76,50.89,36,11,30.48,83,2386,2494,1175,1225
3500,jpjfe,0.09009440755273193,41,24,24.51,0,2,-2.42,89,6057,2671,985,2744
3600,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
3600,Z\_f6,0.5482316505622662,44,56,60.37,14,7,-5.89,68,4791,2392,985,1554
3600,V5sm),0.45374052610408855,34,105,77.03,45,11,-5.63,63,2323,2899,1073,1225
3600,U\B[A,0.38890186246560765,41,62,37.69,0,11,-10.78,62,4791,1658,846,1833
3600,U\)fP,0.354221355630103,40,57,32.87,0,10,-9.41,62,4791,1025,985,2213
3600,V\ZfF,0.29853146188470875,43,53,54.26,10,10,-2.67,63,4791,2266,985,1959
3600,U\dGP,0.29425113898713884,45,53,43.96,0,8,-9.25,62,4791,2519,592,2213
3600,j\*=(,0.2856659228977895,40,84,25.82,27,11,-3.59,89,4791,1051,466,1200
3600,V5sC-,0.21816972364092593,33,105,32.88,54,11,4.03,63,2323,2899,542,1327
3600,U\S[0,0.21421260251960814,39,66,35.46,0,11,-9.21,62,4791,2089,846,1403
3600,U\S[0,0.21421260251960814,39,66,35.46,0,11,-9.21,62,4791,2089,846,1403
3600,U\S[l,0.19663838168830303,42,38,34.84,0,5,-4.02,62,4791,2089,846,2922
3600,U\S[/,0.19599122218017534,38,68,32.28,0,11,-9.21,62,4791,2089,846,1377
3600,V5sm@,0.19066536260959013,39,82,51.5,40,10,-0.03,63,2323,2899,1073,1808
3600,U=rGA,0.17129702965978472,30,79,42.51,20,10,-7.02,62,2829,2873,592,1833
3600,j;c[),0.15977342314247056,33,80,31.09,25,8,4.19,89,2703,2494,846,1225
3600,j\cfg,0.1472179012905113,42,28,36.46,14,7,-2.29,89,4791,2494,985,2795
3600,j\cfh,0.1472179012905113,42,28,36.46,0,6,-7.98,89,4791,2494,985,2820
3600,U=SGD,0.13000231847798127,33,83,25.66,25,8,-5.05,62,2829,2089,592,1909
3600,j\3f),0.12408979048124609,33,72,26.6,0,9,-11.94,89,4791,1278,985,1225
3600,U8dmP,0.12218760999987122,36,65,20.6,22,9,-6.7,62,2513,2519,1073,2213
3600,\\c[),0.1109554192185154,36,63,17.42,12,8,-6.96,71,4791,2494,846,1225
3600,j/dGP,0.10523387588978841,37,59,14.64,50,8,2.9,89,1943,2519,592,2213
3600,;\c[),0.09803034581023587,30,89,22.73,11,9,-6.0,29,4791,2494,846,1225
3600,;\c[),0.09803034581023587,30,89,22.73,11,9,-6.0,29,4791,2494,846,1225
3600,;\c[),0.09803034581023587,30,89,22.73,11,9,-6.0,29,4791,2494,846,1225
3600,f6cu),0.09161410605578314,36,76,50.89,36,11,30.48,83,2386,2494,1175,1225
3600,jpjfe,0.09009440755273193,41,24,24.51,0,2,-2.42,89,6057,2671,985,2744
3600,j;*[(,0.08963784852216534,33,100,15.78,22,9,-2.02,89,2703,1051,846,1200
3600,V_sG-,0.08868337859479804,33,66,19.66,14,7,-6.29,63,4981,2899,592,1327
3700,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
3700,Z\_f6,0.5482316505622662,44,56,60.37,14,7,-5.89,68,4791,2392,985,1554
3700,V5sm),0.45374052610408855,34,105,77.03,45,11,-5.63,63,2323,2899,1073,1225
3700,U\B[A,0.38890186246560765,41,62,37.69,0,11,-10.78,62,4791,1658,846,1833
3700,U\)fP,0.354221355630103,40,57,32.87,0,10,-9.41,62,4791,1025,985,2213
3700,V\ZfF,0.29853146188470875,43,53,54.26,10,10,-2.67,63,4791,2266,985,1959
3700,U\dGP,0.29425113898713884,45,53,43.96,0,8,-9.25,62,4791,2519,592,2213
3700,V5sC-,0.21816972364092593,33,105,32.88,54,11,4.03,63,2323,2899,542,1327
3700,j\*Y(,0.20559744403712327,33,77,29.16,0,9,-11.33,89,4791,1051,820,1200
3700,U\S[l,0.19663838168830303,42,38,34.84,0,5,-4.02,62,4791,2089,846,2922
3700,U\S[/,0.19599122218017534,38,68,32.28,0,11,-9.21,62,4791,2089,846,1377
3700,V5sm@,0.19066536260959013,39,82,51.5,40,10,-0.03,63,2323,2899,1073,1808
3700,j;c[),0.15977342314247056,33,80,31.09,25,8,4.19,89,2703,2494,846,1225
3700,j\cfg,0.1472179012905113,42,28,36.46,14,7,-2.29,89,4791,2494,985,2795
3700,j\cfh,0.1472179012905113,42,28,36.46,0,6,-7.98,89,4791,2494,985,2820
3700,U5sm6,0.1372475681663255,36,94,31.34,36,11,-7.65,62,2323,2899,1073,1554
3700,j\*tF,0.1362052479198404,33,59,25.68,0,9,-11.31,89,4791,1051,1162,1959
3700,j\*t`,0.13564496981689084,38,36,24.45,0,8,-10.19,89,4791,1051,1162,2618
3700,U=SGD,0.13000231847798127,33,83,25.66,25,8,-5.05,62,2829,2089,592,1909
3700,j\*J(,0.12544838587510615,34,79,19.63,0,9,-11.33,89,4791,1051,630,1200
3700,U8dmP,0.12218760999987122,36,65,20.6,22,9,-6.7,62,2513,2519,1073,2213
3700,j\*K(,0.11627986859818495,34,78,19.73,0,9,-11.33,89,4791,1051,643,1200
3700,j\*t(,0.11556047374938792,33,72,23.01,0,9,-11.33,89,4791,1051,1162,1200
3700,\\c[),0.1109554192185154,36,63,17.42,12,8,-6.96,71,4791,2494,846,1225
3700,m\>[A,0.10841273588276029,35,54,17.02,0,7,-9.43,92,4791,1557,846,1833
3700,j/dGP,0.10523387588978841,37,59,14.64,50,8,2.9,89,1943,2519,592,2213
3700,;\c[),0.09803034581023587,30,89,22.73,11,9,-6.0,29,4791,2494,846,1225
3700,;\c[),0.09803034581023587,30,89,22.73,11,9,-6.0,29,4791,2494,846,1225
3700,;\c[),0.09803034581023587,30,89,22.73,11,9,-6.0,29,4791,2494,846,1225
3700,j\*t<,0.09284363627649807,30,65,17.22,0,9,-11.33,89,4791,1051,1162,1706
3800,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
3800,Z\_f6,0.5482316505622662,44,56,60.37,14,7,-5.89,68,4791,2392,985,1554
3800,V5sm),0.45374052610408855,34,105,77.03,45,11,-5.63,63,2323,2899,1073,1225
3800,U\pu=,0.4477627516992379,43,58,62.02,20,10,7.76,62,4791,2823,1175,1732
3800,U\B[A,0.38890186246560765,41,62,37.69,0,11,-10.78,62,4791,1658,846,1833
3800,U\)fP,0.354221355630103,40,57,32.87,0,10,-9.41,62,4791,1025,985,2213
3800,V\ZfF,0.29853146188470875,43,53,54.26,10,10,-2.67,63,4791,2266,985,1959
3800,U\dGP,0.29425113898713884,45,53,43.96,0,8,-9.25,62,4791,2519,592,2213
3800,U\p\6,0.290449898324158,39,63,46.29,10,10,1.55,62,4791,2823,858,1554
3800,U\Ju6,0.2530594338984727,41,65,41.09,0,11,-10.99,62,4791,1861,1175,1554
3800,V5sC-,0.21816972364092593,33,105,32.88,54,11,4.03,63,2323,2899,542,1327
3800,j\*Y(,0.20559744403712327,33,77,29.16,0,9,-11.33,89,4791,1051,820,1200
3800,U\S[l,0.19663838168830303,42,38,34.84,0,5,-4.02,62,4791,2089,846,2922
3800,U\S[/,0.19599122218017534,38,68,32.28,0,11,-9.21,62,4791,2089,846,1377
3800,V5sm@,0.19066536260959013,39,82,51.5,40,10,-0.03,63,2323,2899,1073,1808
3800,j;c[),0.15977342314247056,33,80,31.09,25,8,4.19,89,2703,2494,846,1225
3800,j\cfg,0.1472179012905113,42,28,36.46,14,7,-2.29,89,4791,2494,985,2795
3800,j\cfh,0.1472179012905113,42,28,36.46,0,6,-7.98,89,4791,2494,985,2820
3800,U5sm6,0.1372475681663255,36,94,31.34,36,11,-7.65,62,2323,2899,1073,1554
3800,U5pp6,0.13626429834262258,36,95,31.05,36,11,-7.61,62,2323,2823,1111,1554
3800,j\*t`,0.13564496981689084,38,36,24.45,0,8,-10.19,89,4791,1051,1162,2618
3800,U=SGD,0.13000231847798127,33,83,25.66,25,8,-5.05,62,2829,2089,592,1909
3800,j\*J(,0.12544838587510615,34,79,19.63,0,9,-11.33,89,4791,1051,630,1200
3800,U8dmP,0.12218760999987122,36,65,20.6,22,9,-6.7,62,2513,2519,1073,2213
3800,U5^m6,0.11850448235451093,37,98,26.9,41,12,-2.62,62,2323,2367,1073,1554
3800,j\*K(,0.11627986859818495,34,78,19.73,0,9,-11.33,89,4791,1051,643,1200
3800,j\*t(,0.11556047374938792,33,72,23.01,0,9,-11.33,89,4791,1051,1162,1200
3800,\\c[),0.1109554192185154,36,63,17.42,12,8,-6.96,71,4791,2494,846,1225
3800,m\>[A,0.10841273588276029,35,54,17.02,0,7,-9.43,92,4791,1557,846,1833
3800,j/dGP,0.10523387588978841,37,59,14.64,50,8,2.9,89,1943,2519,592,2213
3900,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
3900,Z\_f6,0.5482316505622662,44,56,60.37,14,7,-5.89,68,4791,2392,985,1554
3900,U\pu=,0.4477627516992379,43,58,62.02,20,10,7.76,62,4791,2823,1175,1732
3900,U\/u6,0.39799953980844577,40,72,44.44,7,13,-4.65,62,4791,1177,1175,1554
3900,U\B[A,0.38890186246560765,41,62,37.69,0,11,-10.78,62,4791,1658,846,1833
3900,V\ZfF,0.29853146188470875,43,53,54.26,10,10,-2.67,63,4791,2266,985,1959
3900,U\dGP,0.29425113898713884,45,53,43.96,0,8,-9.25,62,4791,2519,592,2213
3900,U\p\6,0.290449898324158,39,63,46.29,10,10,1.55,62,4791,2823,858,1554
3900,U\Ju6,0.2530594338984727,41,65,41.09,0,11,-10.99,62,4791,1861,1175,1554
3900,V5sC-,0.21816972364092593,33,105,32.88,54,11,4.03,63,2323,2899,542,1327
3900,j\*Y(,0.20559744403712327,33,77,29.16,0,9,-11.33,89,4791,1051,820,1200
3900,U\S[l,0.19663838168830303,42,38,34.84,0,5,-4.02,62,4791,2089,846,2922
3900,U\pur,0.19636823843903423,45,35,33.99,0,3,-1.33,62,4791,2823,1175,3073
3900,U\S[/,0.19599122218017534,38,68,32.28,0,11,-9.21,62,4791,2089,846,1377
3900,V5sm@,0.19066536260959013,39,82,51.5,40,10,-0.03,63,2323,2899,1073,1808
3900,j;c[),0.15977342314247056,33,80,31.09,25,8,4.19,89,2703,2494,846,1225
3900,j\cfg,0.1472179012905113,42,28,36.46,14,7,-2.29,89,4791,2494,985,2795
3900,j\cfh,0.1472179012905113,42,28,36.46,0,6,-7.98,89,4791,2494,985,2820
3900,U5sm6,0.1372475681663255,36,94,31.34,36,11,-7.65,62,2323,2899,1073,1554
3900,U5pp6,0.13626429834262258,36,95,31.05,36,11,-7.61,62,2323,2823,1111,1554
3900,U=SGD,0.13000231847798127,33,83,25.66,25,8,-5.05,62,2829,2089,592,1909
3900,j\*J(,0.12544838587510615,34,79,19.63,0,9,-11.33,89,4791,1051,630,1200
3900,U8dmP,0.12218760999987122,36,65,20.6,22,9,-6.7,62,2513,2519,1073,2213
3900,U5^m6,0.11850448235451093,37,98,26.9,41,12,-2.62,62,2323,2367,1073,1554
3900,j\*K(,0.11627986859818495,34,78,19.73,0,9,-11.33,89,4791,1051,643,1200
3900,j\*t(,0.11556047374938792,33,72,23.01,0,9,-11.33,89,4791,1051,1162,1200
3900,\\c[),0.1109554192185154,36,63,17.42,12,8,-6.96,71,4791,2494,846,1225
3900,m\>[A,0.10841273588276029,35,54,17.02,0,7,-9.43,92,4791,1557,846,1833
3900,j/dGP,0.10523387588978841,37,59,14.64,50,8,2.9,89,1943,2519,592,2213
3900,;\c[),0.09803034581023587,30,89,22.73,11,9,-6.0,29,4791,2494,846,1225
4000,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
4000,Z\_f6,0.5482316505622662,44,56,60.37,14,7,-5.89,68,4791,2392,985,1554
4000,U\UjB,0.45261098198264005,43,60,56.96,0,10,-9.71,62,4791,2139,1035,1858
4000,U\/u6,0.39799953980844577,40,72,44.44,7,13,-4.65,62,4791,1177,1175,1554
4000,U\B[A,0.38890186246560765,41,62,37.69,0,11,-10.78,62,4791,1658,846,1833
4000,V\ZfF,0.29853146188470875,43,53,54.26,10,10,-2.67,63,4791,2266,985,1959
4000,U\dGP,0.29425113898713884,45,53,43.96,0,8,-9.25,62,4791,2519,592,2213
4000,U\p\6,0.290449898324158,39,63,46.29,10,10,1.55,62,4791,2823,858,1554
4000,U\Ju6,0.2530594338984727,41,65,41.09,0,11,-10.99,62,4791,1861,1175,1554
4000,V5sC-,0.21816972364092593,33,105,32.88,54,11,4.03,63,2323,2899,542,1327
4000,j\*Y(,0.20559744403712327,33,77,29.16,0,9,-11.33,89,4791,1051,820,1200
4000,U\pur,0.19636823843903423,45,35,33.99,0,3,-1.33,62,4791,2823,1175,3073
4000,U\S[/,0.19599122218017534,38,68,32.28,0,11,-9.21,62,4791,2089,846,1377
4000,V5sm@,0.19066536260959013,39,82,51.5,40,10,-0.03,63,2323,2899,1073,1808
4000,UvSvA,0.17140980715153809,31,48,37.53,0,5,-8.33,62,6437,2089,1187,1833
4000,j;c[),0.15977342314247056,33,80,31.09,25,8,4.19,89,2703,2494,846,1225
4000,UvDmA,0.1491288829508031,29,51,31.11,0,5,-7.8,62,6437,1709,1073,1833
4000,j\cfg,0.1472179012905113,42,28,36.46,14,7,-2.29,89,4791,2494,985,2795
4000,j\cfh,0.1472179012905113,42,28,36.46,0,6,-7.98,89,4791,2494,985,2820
4000,UvLmA,0.14445833155888063,31,48,31.84,0,5,-8.08,62,6437,1911,1073,1833
4000,U5sm6,0.1372475681663255,36,94,31.34,36,11,-7.65,62,2323,2899,1073,1554
4000,U5pp6,0.13626429834262258,36,95,31.05,36,11,-7.61,62,2323,2823,1111,1554
4000,U=SGD,0.13000231847798127,33,83,25.66,25,8,-5.05,62,2829,2089,592,1909
4000,j\*J(,0.12544838587510615,34,79,19.63,0,9,-11.33,89,4791,1051,630,1200
4000,U8dmP,0.12218760999987122,36,65,20.6,22,9,-6.7,62,2513,2519,1073,2213
4000,U5^m6,0.11850448235451093,37,98,26.9,41,12,-2.62,62,2323,2367,1073,1554
4000,j\*K(,0.11627986859818495,34,78,19.73,0,9,-11.33,89,4791,1051,643,1200
4000,j\*t(,0.11556047374938792,33,72,23.01,0,9,-11.33,89,4791,1051,1162,1200
4000,\\c[),0.1109554192185154,36,63,17.42,12,8,-6.96,71,4791,2494,846,1225
4000,m\>[A,0.10841273588276029,35,54,17.02,0,7,-9.43,92,4791,1557,846,1833
4100,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
4100,U\ZuB,0.6524205473797159,45,60,79.5,0,10,-9.82,62,4791,2266,1175,1858
4100,U\\fB,0.5931874246094423,45,60,73.79,0,10,-9.87,62,4791,2316,985,1858
4100,U\FfB,0.578765420584695,43,62,55.12,0,11,-10.96,62,4791,1759,985,1858
4100,Z\_f6,0.5482316505622662,44,56,60.37,14,7,-5.89,68,4791,2392,985,1554
4100,U\AfB,0.5176800124135859,43,62,48.73,8,12,-3.65,62,4791,1633,985,1858
4100,U\UjB,0.45261098198264005,43,60,56.96,0,10,-9.71,62,4791,2139,1035,1858
4100,U\/u6,0.39799953980844577,40,72,44.44,7,13,-4.65,62,4791,1177,1175,1554
4100,U\[_6,0.2976340721537865,40,64,49.41,0,10,-9.49,62,4791,2291,896,1554
4100,U\dGP,0.29425113898713884,45,53,43.96,0,8,-9.25,62,4791,2519,592,2213
4100,U\pN6,0.29097923720593827,39,63,46.36,10,10,-0.71,62,4791,2823,681,1554
4100,U\p\6,0.290449898324158,39,63,46.29,10,10,1.55,62,4791,2823,858,1554
4100,V\qb2,0.26472803780897175,40,60,52.17,0,10,-8.33,63,4791,2848,934,1453
4100,U\Ju6,0.2530594338984727,41,65,41.09,0,11,-10.99,62,4791,1861,1175,1554
4100,U\p_I,0.2280466427248697,41,53,47.65,20,10,4.13,62,4791,2823,896,2035
4100,U\[HA,0.22580285146501916,40,61,30.32,0,10,-9.84,62,4791,2291,605,1833
4100,V5sC-,0.21816972364092593,33,105,32.88,54,11,4.03,63,2323,2899,542,1327
4100,V\.k2,0.21254533817765484,37,72,32.2,7,13,-4.95,63,4791,1152,1048,1453
4100,U\Suw,0.20869441286356252,47,34,32.01,0,3,-1.33,62,4791,2089,1175,3200
4100,j\*Y(,0.20559744403712327,33,77,29.16,0,9,-11.33,89,4791,1051,820,1200
4100,U\pur,0.19636823843903423,45,35,33.99,0,3,-1.33,62,4791,2823,1175,3073
4100,U\S[/,0.19599122218017534,38,68,32.28,0,11,-9.21,62,4791,2089,846,1377
4100,V5sm@,0.19066536260959013,39,82,51.5,40,10,-0.03,63,2323,2899,1073,1808
4100,UvSvA,0.17140980715153809,31,48,37.53,0,5,-8.33,62,6437,2089,1187,1833
4100,V\Pk2,0.1650470599755258,37,61,29.83,0,10,-8.33,63,4791,2013,1048,1453
4100,]Cp`6,0.1620440895092073,35,74,36.9,0,7,-8.09,72,3209,2823,909,1554
4100,j;c[),0.15977342314247056,33,80,31.09,25,8,4.19,89,2703,2494,846,1225
4100,UvDmA,0.1491288829508031,29,51,31.11,0,5,-7.8,62,6437,1709,1073,1833
4100,j\cfg,0.1472179012905113,42,28,36.46,14,7,-2.29,89,4791,2494,985,2795
4100,]CpZ6,0.14518443373861115,35,74,33.04,0,7,-8.09,72,3209,2823,833,1554
4200,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
4200,U\ZuB,0.6524205473797159,45,60,79.5,0,10,-9.82,62,4791,2266,1175,1858
4200,U\MoB,0.613925582900123,44,61,60.16,0,11,-11.28,62,4791,1937,1099,1858
4200,U\FfB,0.578765420584695,43,62,55.12,0,11,-10.96,62,4791,1759,985,1858
4200,Z\_f6,0.5482316505622662,44,56,60.37,14,7,-5.89,68,4791,2392,985,1554
4200,U\AfB,0.5176800124135859,43,62,48.73,8,12,-3.65,62,4791,1633,985,1858
4200,U\UjB,0.45261098198264005,43,60,56.96,0,10,-9.71,62,4791,2139,1035,1858
4200,U\/u6,0.39799953980844577,40,72,44.44,7,13,-4.65,62,4791,1177,1175,1554
4200,c5SmB,0.367550270772581,37,74,77.67,42,7,6.58,80,2323,2089,1073,1858
4200,U\SXB,0.36219764333689686,42,61,46.1,0,10,-9.66,62,4791,2089,808,1858
4200,U\[_6,0.2976340721537865,40,64,49.41,0,10,-9.49,62,4791,2291,896,1554
4200,U\dGP,0.29425113898713884,45,53,43.96,0,8,-9.25,62,4791,2519,592,2213
4200,U\pN6,0.29097923720593827,39,63,46.36,10,10,-0.71,62,4791,2823,681,1554
4200,U\p\6,0.290449898324158,39,63,46.29,10,10,1.55,62,4791,2823,858,1554
4200,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
4200,V\qb2,0.26472803780897175,40,60,52.17,0,10,-8.33,63,4791,2848,934,1453
4200,U\[HA,0.22580285146501916,40,61,30.32,0,10,-9.84,62,4791,2291,605,1833
4200,V5sC-,0.21816972364092593,33,105,32.88,54,11,4.03,63,2323,2899,542,1327
4200,V\.k2,0.21254533817765484,37,72,32.2,7,13,-4.95,63,4791,1152,1048,1453
4200,U\Suw,0.20869441286356252,47,34,32.01,0,3,-1.33,62,4791,2089,1175,3200
4200,j\*Y(,0.20559744403712327,33,77,29.16,0,9,-11.33,89,4791,1051,820,1200
4200,U\Sou,0.2024400673079809,47,34,31.08,0,3,-1.33,62,4791,2089,1099,3149
4200,U\pur,0.19636823843903423,45,35,33.99,0,3,-1.33,62,4791,2823,1175,3073
4200,U\S[/,0.19599122218017534,38,68,32.28,0,11,-9.21,62,4791,2089,846,1377
4200,V5sm@,0.19066536260959013,39,82,51.5,40,10,-0.03,63,2323,2899,1073,1808
4200,U\SDB,0.17643430641636973,40,62,22.93,0,10,-9.66,62,4791,2089,554,1858
4200,UvSvA,0.17140980715153809,31,48,37.53,0,5,-8.33,62,6437,2089,1187,1833
4200,V\Pk2,0.1650470599755258,37,61,29.83,0,10,-8.33,63,4791,2013,1048,1453
4200,]Cp`6,0.1620440895092073,35,74,36.9,0,7,-8.09,72,3209,2823,909,1554
4200,j;c[),0.15977342314247056,33,80,31.09,25,8,4.19,89,2703,2494,846,1225
4300,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
4300,U\ZuB,0.6524205473797159,45,60,79.5,0,10,-9.82,62,4791,2266,1175,1858
4300,U\MoB,0.613925582900123,44,61,60.16,0,11,-11.28,62,4791,1937,1099,1858
4300,Z\_f6,0.5482316505622662,44,56,60.37,14,7,-5.89,68,4791,2392,985,1554
4300,U\UjB,0.45261098198264005,43,60,56.96,0,10,-9.71,62,4791,2139,1035,1858
4300,U\S\B,0.4119189780730372,42,61,51.82,0,10,-9.66,62,4791,2089,858,1858
4300,U\/u6,0.39799953980844577,40,72,44.44,7,13,-4.65,62,4791,1177,1175,1554
4300,U\SXB,0.36219764333689686,42,61,46.1,0,10,-9.66,62,4791,2089,808,1858
4300,U\[_6,0.2976340721537865,40,64,49.41,0,10,-9.49,62,4791,2291,896,1554
4300,U\dGP,0.29425113898713884,45,53,43.96,0,8,-9.25,62,4791,2519,592,2213
4300,U\p\6,0.290449898324158,39,63,46.29,10,10,1.55,62,4791,2823,858,1554
4300,V\gr6,0.28951755769809057,40,59,55.25,0,10,-8.88,63,4791,2595,1137,1554
4300,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
4300,U\Eu6,0.27535154478405555,41,65,44.08,0,11,-10.82,62,4791,1734,1175,1554
4300,U\Bc6,0.2599653657335407,40,67,41.26,0,11,-10.72,62,4791,1658,947,1554
4300,U5Sm;,0.24588894984114518,40,93,49.84,50,12,10.54,62,2323,2089,1073,1681
4300,U\[HA,0.22580285146501916,40,61,30.32,0,10,-9.84,62,4791,2291,605,1833
4300,U\=r6,0.21865196543601348,40,66,34.76,8,12,-2.79,62,4791,1532,1137,1554
4300,U]SfB,0.21856746873666627,40,54,46.56,11,9,-4.32,62,4854,2089,985,1858
4300,V5sC-,0.21816972364092593,33,105,32.88,54,11,4.03,63,2323,2899,542,1327
4300,U\ur6,0.216680188059546,38,63,38.45,10,10,5.76,62,4791,2949,1137,1554
4300,K5SmB,0.21497618343257152,32,119,50.03,30,13,13.5,49,2323,2089,1073,1858
4300,U\Sou,0.2024400673079809,47,34,31.08,0,3,-1.33,62,4791,2089,1099,3149
4300,U\pur,0.19636823843903423,45,35,33.99,0,3,-1.33,62,4791,2823,1175,3073
4300,U\S[/,0.19599122218017534,38,68,32.28,0,11,-9.21,62,4791,2089,846,1377
4300,V5sm@,0.19066536260959013,39,82,51.5,40,10,-0.03,63,2323,2899,1073,1808
4300,U\SDB,0.17643430641636973,40,62,22.93,0,10,-9.66,62,4791,2089,554,1858
4300,]Cp`6,0.1620440895092073,35,74,36.9,0,7,-8.09,72,3209,2823,909,1554
4300,j;c[),0.15977342314247056,33,80,31.09,25,8,4.19,89,2703,2494,846,1225
4300,UvDmA,0.1491288829508031,29,51,31.11,0,5,-7.8,62,6437,1709,1073,1833
4400,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
4400,U\ZuB,0.6524205473797159,45,60,79.5,0,10,-9.82,62,4791,2266,1175,1858
4400,U\MoB,0.613925582900123,44,61,60.16,0,11,-11.28,62,4791,1937,1099,1858
4400,Z\_f6,0.5482316505622662,44,56,60.37,14,7,-5.89,68,4791,2392,985,1554
4400,U\/u6,0.39799953980844577,40,72,44.44,7,13,-4.65,62,4791,1177,1175,1554
4400,U\SXB,0.36219764333689686,42,61,46.1,0,10,-9.66,62,4791,2089,808,1858
4400,U\[_6,0.2976340721537865,40,64,49.41,0,10,-9.49,62,4791,2291,896,1554
4400,U\dGP,0.29425113898713884,45,53,43.96,0,8,-9.25,62,4791,2519,592,2213
4400,U\p\6,0.290449898324158,39,63,46.29,10,10,1.55,62,4791,2823,858,1554
4400,V\gr6,0.28951755769809057,40,59,55.25,0,10,-8.88,63,4791,2595,1137,1554
4400,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
4400,U\Eu6,0.27535154478405555,41,65,44.08,0,11,-10.82,62,4791,1734,1175,1554
4400,U\Bc6,0.2599653657335407,40,67,41.26,0,11,-10.72,62,4791,1658,947,1554
4400,U5Sm;,0.24588894984114518,40,93,49.84,50,12,10.54,62,2323,2089,1073,1681
4400,U\[HA,0.22580285146501916,40,61,30.32,0,10,-9.84,62,4791,2291,605,1833
4400,U\=r6,0.21865196543601348,40,66,34.76,8,12,-2.79,62,4791,1532,1137,1554
