iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.ott_bw,parameters.tps_qty_index,parameters.max_risk
1080,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
1080,g7ANQ,0.34887614551101914,46,79,21.92,38,91,-10.43,41,188,98,60,46
1080,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
1080,qDFN3,0.3346180963087454,51,49,14.64,37,43,1.3,47,221,106,60,27
1080,ZYBg.,0.3273065493748816,43,37,1.39,39,33,-3.91,33,274,99,100,24
1080,gDA\Q,0.31923559112469285,55,67,11.81,39,66,-20.62,41,221,98,82,46
1080,g7ApQ,0.3175781223318868,55,78,6.14,43,88,-16.65,41,188,98,114,46
1080,g7A1Q,0.3174281495447165,52,74,19.42,43,86,-7.11,41,188,98,14,46
1080,g7ANH,0.3112546542915724,45,75,15.44,37,87,-10.62,41,188,98,60,40
1080,EDF]3,0.31003386754879786,52,75,7.75,40,77,-19.74,22,221,106,84,27
1080,gDAN2,0.30344581415834476,43,39,9.25,32,37,-7.55,41,221,98,60,26
1080,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
1080,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
1080,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1080,gDANQ,0.28434331643526883,47,67,18.22,36,66,-18.7,41,221,98,60,46
1080,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
1080,r7ANQ,0.27935283890642915,46,75,16.09,37,79,-14.37,47,188,98,60,46
1080,g7APQ,0.27768561329874347,50,73,15.98,39,91,-9.46,41,188,98,63,46
1080,kDANQ,0.2774702045879237,44,68,16.47,38,60,-14.62,43,221,98,60,46
1080,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
1080,gDA]Q,0.2720240638923858,56,66,6.57,42,66,-21.71,41,221,98,84,46
1080,g7?NQ,0.2716388146502323,45,79,15.56,36,90,-18.08,41,188,95,60,46
1170,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
1170,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
1170,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
1170,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
1170,EDF?3,0.38229227255464593,50,74,20.75,40,74,-9.63,22,221,106,36,27
1170,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
1170,LDFN3,0.3710324576044057,48,64,19.28,37,64,-4.48,26,221,106,60,27
1170,EDF*3,0.3645151126785502,40,75,26.45,35,77,-9.11,22,221,106,3,27
1170,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
1170,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
1170,qDFN3,0.3346180963087454,51,49,14.64,37,43,1.3,47,221,106,60,27
1170,ZYBg.,0.3273065493748816,43,37,1.39,39,33,-3.91,33,274,99,100,24
1170,gDA\Q,0.31923559112469285,55,67,11.81,39,66,-20.62,41,221,98,82,46
1170,g7ApQ,0.3175781223318868,55,78,6.14,43,88,-16.65,41,188,98,114,46
1170,g7ANH,0.3112546542915724,45,75,15.44,37,87,-10.62,41,188,98,60,40
1170,EDF]3,0.31003386754879786,52,75,7.75,40,77,-19.74,22,221,106,84,27
1170,gDAN2,0.30344581415834476,43,39,9.25,32,37,-7.55,41,221,98,60,26
1170,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
1170,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
1170,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1170,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1170,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
1170,r7ANQ,0.27935283890642915,46,75,16.09,37,79,-14.37,47,188,98,60,46
1170,ZYB)J,0.2779053202168959,43,71,20.25,36,69,-14.02,33,274,99,2,42
1170,kDANQ,0.2774702045879237,44,68,16.47,38,60,-14.62,43,221,98,60,46
1170,ZYVgJ,0.2756991420343989,60,66,3.61,43,67,-23.63,33,274,130,100,42
1170,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
1170,gDA]Q,0.2720240638923858,56,66,6.57,42,66,-21.71,41,221,98,84,46
1170,g7?NQ,0.2716388146502323,45,79,15.56,36,90,-18.08,41,188,95,60,46
1170,ZYBLJ,0.2641749524339096,43,71,14.81,36,69,-14.91,33,274,99,57,42
1260,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
1260,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
1260,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
1260,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
1260,EDF?3,0.38229227255464593,50,74,20.75,40,74,-9.63,22,221,106,36,27
1260,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
1260,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
1260,gDAN2,0.30344581415834476,43,39,9.25,32,37,-7.55,41,221,98,60,26
1260,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
1260,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1260,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1260,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
1260,r7ANQ,0.27935283890642915,46,75,16.09,37,79,-14.37,47,188,98,60,46
1260,ZYB)J,0.2779053202168959,43,71,20.25,36,69,-14.02,33,274,99,2,42
1260,kDANQ,0.2774702045879237,44,68,16.47,38,60,-14.62,43,221,98,60,46
1260,ZYVgJ,0.2756991420343989,60,66,3.61,43,67,-23.63,33,274,130,100,42
1260,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
1260,gDA]Q,0.2720240638923858,56,66,6.57,42,66,-21.71,41,221,98,84,46
1260,g7?NQ,0.2716388146502323,45,79,15.56,36,90,-18.08,41,188,95,60,46
1260,ZYBLJ,0.2641749524339096,43,71,14.81,36,69,-14.91,33,274,99,57,42
1260,ZYBdJ,0.2589626010761249,51,70,8.55,37,69,-18.52,33,274,99,95,42
1260,ZYB0J,0.2517810575689894,49,69,14.82,37,69,-17.2,33,274,99,13,42
1260,ZYBg1,0.25163765505407565,47,44,2.29,39,43,-9.91,33,274,99,100,26
1260,g]ANQ,0.24966984434579148,47,61,8.91,36,57,-19.26,41,284,98,60,46
1260,ZYBUJ,0.24160158356124403,45,71,9.51,36,69,-17.57,33,274,99,71,42
1260,gY[NQ,0.22875608039485568,47,59,10.36,41,60,-7.3,41,274,137,60,46
1260,ZYBgd,0.2283652365106195,56,71,2.62,42,75,-24.89,33,274,99,100,58
1260,ZYBgX,0.2283652365106195,56,71,2.62,41,72,-26.16,33,274,99,100,50
1260,g7AjQ,0.2283146686854221,55,76,2.34,43,86,-18.54,41,188,98,104,46
1260,bYBgJ,0.22785491067121758,57,63,1.91,44,58,-13.26,38,274,99,100,42
1350,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
1350,gDgNQ,0.4250250471992754,64,17,17.7,54,24,3.63,41,221,156,60,46
1350,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
1350,EDF?3,0.38229227255464593,50,74,20.75,40,74,-9.63,22,221,106,36,27
1350,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
1350,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
1350,gDdNQ,0.3402464328158845,57,21,14.74,57,28,17.71,41,221,151,60,46
1350,gDAN2,0.30344581415834476,43,39,9.25,32,37,-7.55,41,221,98,60,26
1350,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
1350,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
1350,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1350,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
1350,gDAVQ,0.2821056716928871,50,66,13.86,36,66,-18.68,41,221,98,73,46
1350,r7ANQ,0.27935283890642915,46,75,16.09,37,79,-14.37,47,188,98,60,46
1350,ZYVgJ,0.2756991420343989,60,66,3.61,43,67,-23.63,33,274,130,100,42
1350,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
1350,gDA]Q,0.2720240638923858,56,66,6.57,42,66,-21.71,41,221,98,84,46
1350,ZYBLJ,0.2641749524339096,43,71,14.81,36,69,-14.91,33,274,99,57,42
1350,gDARQ,0.26150322792948744,56,66,12.35,42,66,-18.79,41,221,98,66,46
1350,qDANQ,0.259762836119614,47,63,8.72,38,65,-15.93,47,221,98,60,46
1350,ZYBdJ,0.2589626010761249,51,70,8.55,37,69,-18.52,33,274,99,95,42
1350,ZYB0J,0.2517810575689894,49,69,14.82,37,69,-17.2,33,274,99,13,42
1350,ZYBg1,0.25163765505407565,47,44,2.29,39,43,-9.91,33,274,99,100,26
1350,g]ANQ,0.24966984434579148,47,61,8.91,36,57,-19.26,41,284,98,60,46
1350,ZYBUJ,0.24160158356124403,45,71,9.51,36,69,-17.57,33,274,99,71,42
1350,gDA*Q,0.23108561363656593,44,61,16.31,36,66,-13.92,41,221,98,3,46
1350,gY[NQ,0.22875608039485568,47,59,10.36,41,60,-7.3,41,274,137,60,46
1350,ZYBgd,0.2283652365106195,56,71,2.62,42,75,-24.89,33,274,99,100,58
1350,ZYBgX,0.2283652365106195,56,71,2.62,41,72,-26.16,33,274,99,100,50
1350,bYBgJ,0.22785491067121758,57,63,1.91,44,58,-13.26,38,274,99,100,42
1440,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
1440,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
1440,EDF?3,0.38229227255464593,50,74,20.75,40,74,-9.63,22,221,106,36,27
1440,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
1440,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
1440,gDdNQ,0.3402464328158845,57,21,14.74,57,28,17.71,41,221,151,60,46
1440,gDAN2,0.30344581415834476,43,39,9.25,32,37,-7.55,41,221,98,60,26
1440,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
1440,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
1440,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1440,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
1440,gDAVQ,0.2821056716928871,50,66,13.86,36,66,-18.68,41,221,98,73,46
1440,r7ANQ,0.27935283890642915,46,75,16.09,37,79,-14.37,47,188,98,60,46
1440,ZYVgJ,0.2756991420343989,60,66,3.61,43,67,-23.63,33,274,130,100,42
1440,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
1440,gDA]Q,0.2720240638923858,56,66,6.57,42,66,-21.71,41,221,98,84,46
1440,qDANQ,0.259762836119614,47,63,8.72,38,65,-15.93,47,221,98,60,46
1440,ZYBdJ,0.2589626010761249,51,70,8.55,37,69,-18.52,33,274,99,95,42
1440,ZYB0J,0.2517810575689894,49,69,14.82,37,69,-17.2,33,274,99,13,42
1440,ZYBg1,0.25163765505407565,47,44,2.29,39,43,-9.91,33,274,99,100,26
1440,ZYBUJ,0.24160158356124403,45,71,9.51,36,69,-17.57,33,274,99,71,42
1440,gDA*Q,0.23108561363656593,44,61,16.31,36,66,-13.92,41,221,98,3,46
1440,gY[NQ,0.22875608039485568,47,59,10.36,41,60,-7.3,41,274,137,60,46
1440,ZYBgd,0.2283652365106195,56,71,2.62,42,75,-24.89,33,274,99,100,58
1440,ZYBgX,0.2283652365106195,56,71,2.62,41,72,-26.16,33,274,99,100,50
1440,bYBgJ,0.22785491067121758,57,63,1.91,44,58,-13.26,38,274,99,100,42
1440,bYBgJ,0.22785491067121758,57,63,1.91,44,58,-13.26,38,274,99,100,42
1440,EDFN3,0.2235346399285552,46,75,16.87,35,77,-12.52,22,221,106,60,27
1440,ZIBgJ,0.22282113811079193,55,70,2.41,42,70,-18.23,33,234,99,100,42
1440,ZYB2J,0.22149765345592226,51,70,8.68,42,69,-18.69,33,274,99,16,42
1530,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
1530,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
1530,EDF?3,0.38229227255464593,50,74,20.75,40,74,-9.63,22,221,106,36,27
1530,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
1530,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
1530,gDdNQ,0.3402464328158845,57,21,14.74,57,28,17.71,41,221,151,60,46
1530,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
1530,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
1530,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1530,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
1530,r7ANQ,0.27935283890642915,46,75,16.09,37,79,-14.37,47,188,98,60,46
1530,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
1530,qDANQ,0.259762836119614,47,63,8.72,38,65,-15.93,47,221,98,60,46
1530,ZYBg1,0.25163765505407565,47,44,2.29,39,43,-9.91,33,274,99,100,26
1530,ZYBUJ,0.24160158356124403,45,71,9.51,36,69,-17.57,33,274,99,71,42
1530,gDA*Q,0.23108561363656593,44,61,16.31,36,66,-13.92,41,221,98,3,46
1530,gY[NQ,0.22875608039485568,47,59,10.36,41,60,-7.3,41,274,137,60,46
1530,ZYBgd,0.2283652365106195,56,71,2.62,42,75,-24.89,33,274,99,100,58
1530,ZYBgX,0.2283652365106195,56,71,2.62,41,72,-26.16,33,274,99,100,50
1530,bYBgJ,0.22785491067121758,57,63,1.91,44,58,-13.26,38,274,99,100,42
1530,ZIBgJ,0.22282113811079193,55,70,2.41,42,70,-18.23,33,234,99,100,42
1530,ZYB2J,0.22149765345592226,51,70,8.68,42,69,-18.69,33,274,99,16,42
1530,gDNNQ,0.21496176693765542,46,66,9.13,37,79,-18.74,41,221,118,60,46
1530,ZYB+J,0.2127634502417419,42,70,13.46,37,67,-11.51,33,274,99,5,42
1530,ZYB3J,0.21255447736333996,51,70,8.02,42,69,-19.22,33,274,99,17,42
1530,ZYBYJ,0.21193247567371826,53,71,3.16,42,69,-21.54,33,274,99,78,42
1530,ZZBgJ,0.21074962306846498,54,70,0.52,40,69,-24.31,33,277,99,100,42
1530,gYA2Q,0.2098833392540321,51,62,3.75,43,60,-15.12,41,274,98,16,46
1530,ZYBgR,0.20766453859489087,54,72,-0.12,41,72,-26.16,33,274,99,100,47
1530,ZYBEJ,0.19648505976720332,50,71,3.37,38,68,-20.79,33,274,99,46,42
1620,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
1620,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
1620,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
1620,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
1620,gD9NQ,0.34441859228542704,50,68,20.02,37,70,-9.41,41,221,86,60,46
1620,gDdNQ,0.3402464328158845,57,21,14.74,57,28,17.71,41,221,151,60,46
1620,gDN*Q,0.3081970961816081,46,69,20.68,38,71,-17.0,41,221,118,3,46
1620,gDN5Q,0.2979349796271491,45,71,16.91,36,80,-10.98,41,221,118,21,46
1620,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
1620,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
1620,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1620,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
1620,gDNQQ,0.27981080608791864,52,67,9.47,45,77,-14.09,41,221,118,65,46
1620,r7ANQ,0.27935283890642915,46,75,16.09,37,79,-14.37,47,188,98,60,46
1620,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
1620,WDNNQ,0.26789037082190764,46,76,15.19,41,85,-13.97,32,221,118,60,46
1620,XDNNQ,0.26789037082190764,46,76,15.19,41,85,-13.97,32,221,118,60,46
1620,gENNQ,0.266641699635209,47,71,12.5,36,79,-19.73,41,223,118,60,46
1620,gDNJQ,0.2645933870350681,54,71,-1.66,48,79,-29.84,41,221,118,54,46
1620,qDANQ,0.259762836119614,47,63,8.72,38,65,-15.93,47,221,98,60,46
1620,ZYBg1,0.25163765505407565,47,44,2.29,39,43,-9.91,33,274,99,100,26
1620,ZYBUJ,0.24160158356124403,45,71,9.51,36,69,-17.57,33,274,99,71,42
1620,gDA*Q,0.23108561363656593,44,61,16.31,36,66,-13.92,41,221,98,3,46
1620,ZYBgd,0.2283652365106195,56,71,2.62,42,75,-24.89,33,274,99,100,58
1620,ZYBgX,0.2283652365106195,56,71,2.62,41,72,-26.16,33,274,99,100,50
1620,bYBgJ,0.22785491067121758,57,63,1.91,44,58,-13.26,38,274,99,100,42
1620,ZIBgJ,0.22282113811079193,55,70,2.41,42,70,-18.23,33,234,99,100,42
1620,ZYB2J,0.22149765345592226,51,70,8.68,42,69,-18.69,33,274,99,16,42
1620,gDNNQ,0.21496176693765542,46,66,9.13,37,79,-18.74,41,221,118,60,46
1620,gDNNQ,0.21496176693765542,46,66,9.13,37,79,-18.74,41,221,118,60,46
1710,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
1710,ZYBN+,0.4308492902997767,42,33,12.84,40,25,5.21,33,274,99,60,22
1710,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
1710,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
1710,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
1710,gD9NQ,0.34441859228542704,50,68,20.02,37,70,-9.41,41,221,86,60,46
1710,gDdNQ,0.3402464328158845,57,21,14.74,57,28,17.71,41,221,151,60,46
1710,gDN*Q,0.3081970961816081,46,69,20.68,38,71,-17.0,41,221,118,3,46
1710,ZjBNd,0.3080269014305853,44,67,10.58,38,70,-10.74,33,317,99,60,58
1710,gDN5Q,0.2979349796271491,45,71,16.91,36,80,-10.98,41,221,118,21,46
1710,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
1710,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
1710,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1710,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
1710,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
1710,WDNNQ,0.26789037082190764,46,76,15.19,41,85,-13.97,32,221,118,60,46
1710,XDNNQ,0.26789037082190764,46,76,15.19,41,85,-13.97,32,221,118,60,46
1710,gENNQ,0.266641699635209,47,71,12.5,36,79,-19.73,41,223,118,60,46
1710,gDNJQ,0.2645933870350681,54,71,-1.66,48,79,-29.84,41,221,118,54,46
1710,qDANQ,0.259762836119614,47,63,8.72,38,65,-15.93,47,221,98,60,46
1710,ZfBNd,0.25951996147918005,44,63,10.93,39,71,-11.37,33,307,99,60,58
1710,ZYBg1,0.25163765505407565,47,44,2.29,39,43,-9.91,33,274,99,100,26
1710,ZZBNd,0.24298162449106453,44,70,14.75,36,75,-20.32,33,277,99,60,58
1710,ZYBUJ,0.24160158356124403,45,71,9.51,36,69,-17.57,33,274,99,71,42
1710,ZYBYd,0.23633314934342742,56,71,6.24,42,75,-22.69,33,274,99,78,58
1710,YYBNd,0.2308651606282751,45,71,12.7,37,75,-17.74,33,274,99,60,58
1710,ZYBNe,0.2308651606282751,45,71,12.7,37,75,-17.74,33,274,99,60,59
1710,ZYBNg,0.2308651606282751,45,71,12.7,37,75,-17.74,33,274,99,60,60
1710,ZYB]d,0.22920651018604488,55,70,5.22,42,75,-24.33,33,274,99,84,58
1710,ZYBgd,0.2283652365106195,56,71,2.62,42,75,-24.89,33,274,99,100,58
1800,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
1800,ZYBN+,0.4308492902997767,42,33,12.84,40,25,5.21,33,274,99,60,22
1800,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
1800,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
1800,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
1800,gD9NQ,0.34441859228542704,50,68,20.02,37,70,-9.41,41,221,86,60,46
1800,gDdNQ,0.3402464328158845,57,21,14.74,57,28,17.71,41,221,151,60,46
1800,gDN*Q,0.3081970961816081,46,69,20.68,38,71,-17.0,41,221,118,3,46
1800,gDN5Q,0.2979349796271491,45,71,16.91,36,80,-10.98,41,221,118,21,46
1800,Z\BgN,0.29629703462625523,55,70,5.71,40,72,-28.41,33,282,99,100,44
1800,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
1800,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
1800,Z\B/d,0.2856099850844124,47,69,18.45,38,75,-13.58,33,282,99,11,58
1800,Z\B4d,0.284435087797687,57,70,15.92,41,77,-22.75,33,282,99,19,58
1800,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1800,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1800,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
1800,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
1800,WDNNQ,0.26789037082190764,46,76,15.19,41,85,-13.97,32,221,118,60,46
1800,gENNQ,0.266641699635209,47,71,12.5,36,79,-19.73,41,223,118,60,46
1800,gDNJQ,0.2645933870350681,54,71,-1.66,48,79,-29.84,41,221,118,54,46
1800,Z\BUd,0.26075541816859593,45,70,13.95,36,77,-20.05,33,282,99,71,58
1800,qDANQ,0.259762836119614,47,63,8.72,38,65,-15.93,47,221,98,60,46
1800,ZYBg1,0.25163765505407565,47,44,2.29,39,43,-9.91,33,274,99,100,26
1800,ZZBNd,0.24298162449106453,44,70,14.75,36,75,-20.32,33,277,99,60,58
1800,ZYBUJ,0.24160158356124403,45,71,9.51,36,69,-17.57,33,274,99,71,42
1800,Z\BgD,0.23572932492558876,53,66,1.17,40,67,-21.29,33,282,99,100,38
1800,YYBNd,0.2308651606282751,45,71,12.7,37,75,-17.74,33,274,99,60,58
1800,ZYBNg,0.2308651606282751,45,71,12.7,37,75,-17.74,33,274,99,60,60
1800,ZYB]d,0.22920651018604488,55,70,5.22,42,75,-24.33,33,274,99,84,58
1890,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
1890,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
1890,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
1890,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
1890,Z_B/d,0.3463113195846583,46,69,24.01,40,77,-15.46,33,289,99,11,58
1890,gD9NQ,0.34441859228542704,50,68,20.02,37,70,-9.41,41,221,86,60,46
1890,ZbB/d,0.32617822426797355,50,66,18.55,40,76,-13.8,33,297,99,11,58
1890,gDN*Q,0.3081970961816081,46,69,20.68,38,71,-17.0,41,221,118,3,46
1890,gDN5Q,0.2979349796271491,45,71,16.91,36,80,-10.98,41,221,118,21,46
1890,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
1890,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
1890,Z\B/d,0.2856099850844124,47,69,18.45,38,75,-13.58,33,282,99,11,58
1890,Z\B/d,0.2856099850844124,47,69,18.45,38,75,-13.58,33,282,99,11,58
1890,Z\B/U,0.2856099850844124,47,69,18.45,37,72,-18.16,33,282,99,11,48
1890,Z\B/_,0.2856099850844124,47,69,18.45,36,74,-22.24,33,282,99,11,55
1890,Z\B/S,0.2856099850844124,47,69,18.45,37,72,-18.16,33,282,99,11,47
1890,Z\B/_,0.2856099850844124,47,69,18.45,36,74,-22.24,33,282,99,11,55
1890,Z\B/a,0.2856099850844124,47,69,18.45,38,75,-13.58,33,282,99,11,56
1890,Z\B4d,0.284435087797687,57,70,15.92,41,77,-22.75,33,282,99,19,58
1890,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1890,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1890,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
1890,ZZB/d,0.27091328473319,49,69,16.82,38,76,-16.3,33,277,99,11,58
1890,WDNNQ,0.26789037082190764,46,76,15.19,41,85,-13.97,32,221,118,60,46
1890,gENNQ,0.266641699635209,47,71,12.5,36,79,-19.73,41,223,118,60,46
1890,Z\BUd,0.26075541816859593,45,70,13.95,36,77,-20.05,33,282,99,71,58
1890,qDANQ,0.259762836119614,47,63,8.72,38,65,-15.93,47,221,98,60,46
1890,ZYBg1,0.25163765505407565,47,44,2.29,39,43,-9.91,33,274,99,100,26
1890,O\B/d,0.2461505635103809,47,73,12.89,40,81,-15.16,27,282,99,11,58
1890,ZZBNd,0.24298162449106453,44,70,14.75,36,75,-20.32,33,277,99,60,58
1980,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
1980,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
1980,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
1980,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
1980,Z_B/d,0.3463113195846583,46,69,24.01,40,77,-15.46,33,289,99,11,58
1980,ZbB/d,0.32617822426797355,50,66,18.55,40,76,-13.8,33,297,99,11,58
1980,gDN*Q,0.3081970961816081,46,69,20.68,38,71,-17.0,41,221,118,3,46
1980,gDN5Q,0.2979349796271491,45,71,16.91,36,80,-10.98,41,221,118,21,46
1980,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
1980,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
1980,Z\B/d,0.2856099850844124,47,69,18.45,38,75,-13.58,33,282,99,11,58
1980,Z\B/d,0.2856099850844124,47,69,18.45,38,75,-13.58,33,282,99,11,58
