iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.ce_atr_len,parameters.ce_mult
4200,?.Hr,0.24449888343435813,60,30,54.73,60,5,0.57,8,31,17,47
4200,<.iu,0.23943003053488005,56,25,56.01,50,6,0.27,7,31,33,49
4200,?.vv,0.2378114887051139,55,27,52.74,60,5,0.99,8,31,40,49
4200,[*7r,0.23749803977937686,56,25,53.45,75,4,14.87,16,11,8,47
4200,*.7r,0.23742339585969363,48,54,32.32,33,9,-2.65,2,31,8,47
4200,=.ou,0.23677797413538648,55,27,52.31,50,6,0.21,7,31,36,49
4260,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
4260,W(Ju,0.3005226921700397,50,46,64.64,11,9,-11.74,15,1,18,49
4260,*.ou,0.2975159666600438,52,53,57.1,40,10,-1.22,2,31,36,49
4260,?.Yu,0.2687934625679444,62,27,70.13,75,4,4.95,8,31,25,49
4260,?.Sv,0.2687674282132862,62,27,70.12,75,4,4.96,8,31,22,49
4260,?.Zu,0.26850921231843855,62,27,70.0,75,4,4.95,8,31,26,49
4260,?._u,0.2642215602639669,62,27,67.64,75,4,4.93,8,31,28,49
4260,:.7g,0.2608228656622304,56,32,56.39,50,6,3.89,6,31,8,42
4260,?.Kr,0.2563533821351819,60,30,54.82,60,5,0.63,8,31,18,47
4260,?.Kr,0.2563533821351819,60,30,54.82,60,5,0.63,8,31,18,47
4260,?.Wr,0.256305382049273,58,29,56.49,60,5,0.7,8,31,24,47
4260,?.Ur,0.2561388267743528,58,29,56.42,60,5,0.66,8,31,23,47
4260,?.Hr,0.25609871972869813,60,30,54.73,60,5,0.57,8,31,17,47
4260,?.Fr,0.25604091249096317,63,30,54.73,60,5,0.56,8,31,16,47
4260,?.Zr,0.252754299370437,58,29,55.06,60,5,0.71,8,31,26,47
4260,?*.r,0.2519323901582045,60,40,46.42,42,7,0.56,8,11,4,47
4260,?(ov,0.25085029542740483,42,75,31.95,12,16,-12.63,8,1,36,49
4260,?.Er,0.25000874342877766,62,29,53.1,60,5,0.53,8,31,15,47
4260,?.Nr,0.2498872705332133,58,29,52.9,60,5,0.61,8,31,20,47
4260,?.Ir,0.24931384629052797,60,30,54.73,60,5,0.57,8,31,17,47
4260,?.\g,0.24773622664286443,59,32,50.77,60,5,2.03,8,31,27,42
4260,+.7u,0.2472191758324252,49,53,36.97,33,9,-2.78,2,31,8,49
4260,?.Hr,0.24449888343435813,60,30,54.73,60,5,0.57,8,31,17,47
4260,<.iu,0.23943003053488005,56,25,56.01,50,6,0.27,7,31,33,49
4260,?.vv,0.2378114887051139,55,27,52.74,60,5,0.99,8,31,40,49
4260,[*7r,0.23749803977937686,56,25,53.45,75,4,14.87,16,11,8,47
4260,*.7r,0.23742339585969363,48,54,32.32,33,9,-2.65,2,31,8,47
4260,=.ou,0.23677797413538648,55,27,52.31,50,6,0.21,7,31,36,49
4260,:.ov,0.23617214932838723,42,28,50.54,50,6,2.89,6,31,36,49
4260,9.nu,0.23617214932838723,42,28,50.54,50,6,2.89,6,31,36,49
4320,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
4320,W(Ju,0.3005226921700397,50,46,64.64,11,9,-11.74,15,1,18,49
4320,*.ou,0.2975159666600438,52,53,57.1,40,10,-1.22,2,31,36,49
4320,?.Uu,0.276781791814076,62,27,70.29,75,4,4.96,8,31,23,49
4320,?.Su,0.2764000972989852,62,27,70.12,75,4,4.96,8,31,22,49
4320,?.Ru,0.2764000972989852,62,27,70.12,75,4,4.96,8,31,22,49
4320,?.[u,0.2761147567207726,62,27,70.0,75,4,4.95,8,31,26,49
4320,?.^u,0.2714937302766314,62,27,67.64,75,4,4.93,8,31,28,49
4320,?.Yu,0.2687934625679444,62,27,70.13,75,4,4.95,8,31,25,49
4320,?._u,0.2642215602639669,62,27,67.64,75,4,4.93,8,31,28,49
4320,:.7g,0.2608228656622304,56,32,56.39,50,6,3.89,6,31,8,42
4320,?.Wr,0.256305382049273,58,29,56.49,60,5,0.7,8,31,24,47
4320,?.Hr,0.25609871972869813,60,30,54.73,60,5,0.57,8,31,17,47
4320,?.Fr,0.25604091249096317,63,30,54.73,60,5,0.56,8,31,16,47
4320,?.Zr,0.252754299370437,58,29,55.06,60,5,0.71,8,31,26,47
4320,*.7u,0.25004337008706085,49,53,36.97,33,9,-2.78,2,31,8,49
4320,?.Er,0.25000874342877766,62,29,53.1,60,5,0.53,8,31,15,47
4320,?.Nr,0.2498872705332133,58,29,52.9,60,5,0.61,8,31,20,47
4320,?.Ir,0.24931384629052797,60,30,54.73,60,5,0.57,8,31,17,47
4320,+.7u,0.2472191758324252,49,53,36.97,33,9,-2.78,2,31,8,49
4320,7.7u,0.24546829716267982,53,28,52.03,40,5,0.13,6,31,8,49
4320,9.7u,0.24546829716267982,53,28,52.03,40,5,0.13,6,31,8,49
4320,?.Ou,0.24454416878108745,59,27,54.3,75,4,4.96,8,31,20,49
4320,?.Hr,0.24449888343435813,60,30,54.73,60,5,0.57,8,31,17,47
4320,?.vu,0.24349732399276444,55,27,52.74,60,5,0.99,8,31,40,49
4320,6.7u,0.2407360323630666,52,34,44.74,40,5,2.27,5,31,8,49
4320,?.Eu,0.24025086008402638,53,26,52.7,60,5,0.16,8,31,15,49
4320,?.Hu,0.2398990713932924,53,26,52.54,60,5,0.29,8,31,17,49
4320,<.iu,0.23943003053488005,56,25,56.01,50,6,0.27,7,31,33,49
4320,?.vv,0.2378114887051139,55,27,52.74,60,5,0.99,8,31,40,49
4380,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
4380,W(Ju,0.3005226921700397,50,46,64.64,11,9,-11.74,15,1,18,49
4380,*.ou,0.2975159666600438,52,53,57.1,40,10,-1.22,2,31,36,49
4380,?.Uu,0.276781791814076,62,27,70.29,75,4,4.96,8,31,23,49
4380,?.Ru,0.2764000972989852,62,27,70.12,75,4,4.96,8,31,22,49
4380,?.[u,0.2761147567207726,62,27,70.0,75,4,4.95,8,31,26,49
4380,?.Yu,0.2687934625679444,62,27,70.13,75,4,4.95,8,31,25,49
4380,?._u,0.2642215602639669,62,27,67.64,75,4,4.93,8,31,28,49
4380,:.7g,0.2608228656622304,56,32,56.39,50,6,3.89,6,31,8,42
4380,?.Fr,0.25604091249096317,63,30,54.73,60,5,0.56,8,31,16,47
4380,?.Zr,0.252754299370437,58,29,55.06,60,5,0.71,8,31,26,47
4380,?.Er,0.25000874342877766,62,29,53.1,60,5,0.53,8,31,15,47
4380,?.Nr,0.2498872705332133,58,29,52.9,60,5,0.61,8,31,20,47
4380,?.Ir,0.24931384629052797,60,30,54.73,60,5,0.57,8,31,17,47
4380,+.7u,0.2472191758324252,49,53,36.97,33,9,-2.78,2,31,8,49
4380,7.7u,0.24546829716267982,53,28,52.03,40,5,0.13,6,31,8,49
4380,?.Ou,0.24454416878108745,59,27,54.3,75,4,4.96,8,31,20,49
4380,?.Hr,0.24449888343435813,60,30,54.73,60,5,0.57,8,31,17,47
4380,?.vu,0.24349732399276444,55,27,52.74,60,5,0.99,8,31,40,49
4380,6.7u,0.2407360323630666,52,34,44.74,40,5,2.27,5,31,8,49
4380,?.Hu,0.2398990713932924,53,26,52.54,60,5,0.29,8,31,17,49
4380,<.iu,0.23943003053488005,56,25,56.01,50,6,0.27,7,31,33,49
4380,?.vv,0.2378114887051139,55,27,52.74,60,5,0.99,8,31,40,49
4380,[*7r,0.23749803977937686,56,25,53.45,75,4,14.87,16,11,8,47
4380,=.ou,0.23677797413538648,55,27,52.31,50,6,0.21,7,31,36,49
4380,:.ov,0.23617214932838723,42,28,50.54,50,6,2.89,6,31,36,49
4380,9.nu,0.23617214932838723,42,28,50.54,50,6,2.89,6,31,36,49
4380,?._r,0.2326213026196976,57,28,46.59,60,5,0.68,8,31,28,47
4380,9.7r,0.23082279671178854,50,28,44.7,50,6,2.22,6,31,8,47
4380,?37u,0.22877622792943453,52,21,55.26,60,5,-0.47,8,57,8,49
4440,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
4440,(3Bu,0.35117979626657636,51,43,74.92,28,7,-0.44,1,57,14,49
4440,(3Bu,0.35117979626657636,51,43,74.92,28,7,-0.44,1,57,14,49
4440,W(Ju,0.3005226921700397,50,46,64.64,11,9,-11.74,15,1,18,49
4440,*.ou,0.2975159666600438,52,53,57.1,40,10,-1.22,2,31,36,49
4440,?.Uu,0.276781791814076,62,27,70.29,75,4,4.96,8,31,23,49
4440,?.Ru,0.2764000972989852,62,27,70.12,75,4,4.96,8,31,22,49
4440,?.[u,0.2761147567207726,62,27,70.0,75,4,4.95,8,31,26,49
4440,?.Yu,0.2687934625679444,62,27,70.13,75,4,4.95,8,31,25,49
4440,?._u,0.2642215602639669,62,27,67.64,75,4,4.93,8,31,28,49
4440,:.7g,0.2608228656622304,56,32,56.39,50,6,3.89,6,31,8,42
4440,?.Fr,0.25604091249096317,63,30,54.73,60,5,0.56,8,31,16,47
4440,?.Zr,0.252754299370437,58,29,55.06,60,5,0.71,8,31,26,47
4440,?.Er,0.25000874342877766,62,29,53.1,60,5,0.53,8,31,15,47
4440,?.Nr,0.2498872705332133,58,29,52.9,60,5,0.61,8,31,20,47
4440,?.Ir,0.24931384629052797,60,30,54.73,60,5,0.57,8,31,17,47
4440,/3Bu,0.2450816090247145,43,30,45.9,50,6,-2.36,3,57,14,49
4440,?.Ou,0.24454416878108745,59,27,54.3,75,4,4.96,8,31,20,49
4440,?.Hr,0.24449888343435813,60,30,54.73,60,5,0.57,8,31,17,47
4440,6.7u,0.2407360323630666,52,34,44.74,40,5,2.27,5,31,8,49
4440,<.iu,0.23943003053488005,56,25,56.01,50,6,0.27,7,31,33,49
4440,?.vv,0.2378114887051139,55,27,52.74,60,5,0.99,8,31,40,49
4440,[*7r,0.23749803977937686,56,25,53.45,75,4,14.87,16,11,8,47
4440,=.ou,0.23677797413538648,55,27,52.31,50,6,0.21,7,31,36,49
4440,:.ov,0.23617214932838723,42,28,50.54,50,6,2.89,6,31,36,49
4440,9.nu,0.23617214932838723,42,28,50.54,50,6,2.89,6,31,36,49
4440,?._r,0.2326213026196976,57,28,46.59,60,5,0.68,8,31,28,47
4440,9.7r,0.23082279671178854,50,28,44.7,50,6,2.22,6,31,8,47
4440,/.Lr,0.2286104673578088,47,48,33.67,25,8,-1.76,3,31,19,47
4440,W)Jr,0.22623506904568672,45,31,42.19,40,5,4.38,15,6,18,47
4500,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
4500,(3Bu,0.35117979626657636,51,43,74.92,28,7,-0.44,1,57,14,49
4500,?)tr,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4500,?)ur,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4500,?)hr,0.32347674320803416,59,47,86.31,18,11,-14.55,8,6,33,47
4500,?)Zr,0.3230810298682752,59,47,86.36,27,11,-12.75,8,6,26,47
4500,?)ar,0.32186190626302014,57,47,85.39,18,11,-15.27,8,6,29,47
4500,?)Ai,0.32024282708142404,59,47,84.59,27,11,-12.54,8,6,13,43
4500,?)cr,0.31968501232964686,59,47,84.03,18,11,-15.28,8,6,30,47
4500,?)cr,0.31968501232964686,59,47,84.03,18,11,-15.28,8,6,30,47
4500,?)Ah,0.3116832388040936,59,49,77.57,27,11,-12.38,8,6,13,42
4500,?)Am,0.31095734079702975,58,46,79.57,27,11,-12.87,8,6,13,45
4500,?)=r,0.3005931462914395,60,46,73.33,27,11,-13.14,8,6,11,47
4500,W(Ju,0.3005226921700397,50,46,64.64,11,9,-11.74,15,1,18,49
4500,*.ou,0.2975159666600438,52,53,57.1,40,10,-1.22,2,31,36,49
4500,?)Aw,0.29713054658022714,60,45,72.33,27,11,-13.69,8,6,13,50
4500,?)or,0.2965939752035503,54,48,68.23,18,11,-14.33,8,6,36,47
4500,?)A+,0.2920697001735847,52,87,43.96,30,20,-2.16,8,6,13,12
4500,?)A\,0.28553781192226013,48,54,57.85,33,12,-9.94,8,6,13,36
4500,?)A[,0.28553781192226013,48,54,57.85,33,12,-9.94,8,6,13,36
4500,?).r,0.28358830453458606,59,47,62.78,36,11,-6.96,8,6,4,47
4500,?)+r,0.28201518717628,56,48,61.08,36,11,-7.81,8,6,2,47
4500,?)1r,0.2804165468693487,58,46,61.92,27,11,-13.44,8,6,5,47
4500,?.Uu,0.276781791814076,62,27,70.29,75,4,4.96,8,31,23,49
4500,?.Ru,0.2764000972989852,62,27,70.12,75,4,4.96,8,31,22,49
4500,?.[u,0.2761147567207726,62,27,70.0,75,4,4.95,8,31,26,49
4500,?.Yu,0.2687934625679444,62,27,70.13,75,4,4.95,8,31,25,49
4500,h)Ar,0.2642478890344015,59,27,77.29,60,5,7.49,20,6,13,47
4500,?._u,0.2642215602639669,62,27,67.64,75,4,4.93,8,31,28,49
4500,:.7g,0.2608228656622304,56,32,56.39,50,6,3.89,6,31,8,42
4560,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
4560,(3Bu,0.35117979626657636,51,43,74.92,28,7,-0.44,1,57,14,49
4560,?)tr,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4560,?)ur,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4560,?)hr,0.32347674320803416,59,47,86.31,18,11,-14.55,8,6,33,47
4560,?)Zr,0.3230810298682752,59,47,86.36,27,11,-12.75,8,6,26,47
4560,?)ar,0.32186190626302014,57,47,85.39,18,11,-15.27,8,6,29,47
4560,?)Ai,0.32024282708142404,59,47,84.59,27,11,-12.54,8,6,13,43
4560,?)cr,0.31968501232964686,59,47,84.03,18,11,-15.28,8,6,30,47
4560,?)Ah,0.3116832388040936,59,49,77.57,27,11,-12.38,8,6,13,42
4560,?)Am,0.31095734079702975,58,46,79.57,27,11,-12.87,8,6,13,45
4560,?)=r,0.3005931462914395,60,46,73.33,27,11,-13.14,8,6,11,47
4560,W(Ju,0.3005226921700397,50,46,64.64,11,9,-11.74,15,1,18,49
4560,*.ou,0.2975159666600438,52,53,57.1,40,10,-1.22,2,31,36,49
4560,?)Aw,0.29713054658022714,60,45,72.33,27,11,-13.69,8,6,13,50
4560,?)or,0.2965939752035503,54,48,68.23,18,11,-14.33,8,6,36,47
4560,?)A+,0.2920697001735847,52,87,43.96,30,20,-2.16,8,6,13,12
4560,?)A\,0.28553781192226013,48,54,57.85,33,12,-9.94,8,6,13,36
4560,?)A[,0.28553781192226013,48,54,57.85,33,12,-9.94,8,6,13,36
4560,?).r,0.28358830453458606,59,47,62.78,36,11,-6.96,8,6,4,47
4560,?)+r,0.28201518717628,56,48,61.08,36,11,-7.81,8,6,2,47
4560,?)1r,0.2804165468693487,58,46,61.92,27,11,-13.44,8,6,5,47
4560,?.Uu,0.276781791814076,62,27,70.29,75,4,4.96,8,31,23,49
4560,?.Ru,0.2764000972989852,62,27,70.12,75,4,4.96,8,31,22,49
4560,?.[u,0.2761147567207726,62,27,70.0,75,4,4.95,8,31,26,49
4560,?.Yu,0.2687934625679444,62,27,70.13,75,4,4.95,8,31,25,49
4560,*.Bg,0.2683465914078659,50,54,43.46,33,9,-2.51,2,31,14,42
4560,h)Ar,0.2642478890344015,59,27,77.29,60,5,7.49,20,6,13,47
4560,?._u,0.2642215602639669,62,27,67.64,75,4,4.93,8,31,28,49
4560,3)Ar,0.25761025512526703,47,68,37.67,17,17,-12.59,4,6,13,47
4620,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
4620,(3Bu,0.35117979626657636,51,43,74.92,28,7,-0.44,1,57,14,49
4620,?)tr,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4620,?)ur,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4620,?)Zr,0.3230810298682752,59,47,86.36,27,11,-12.75,8,6,26,47
4620,?)ar,0.32186190626302014,57,47,85.39,18,11,-15.27,8,6,29,47
4620,?)Ai,0.32024282708142404,59,47,84.59,27,11,-12.54,8,6,13,43
4620,?)cr,0.31968501232964686,59,47,84.03,18,11,-15.28,8,6,30,47
4620,?)Ah,0.3116832388040936,59,49,77.57,27,11,-12.38,8,6,13,42
4620,?)Am,0.31095734079702975,58,46,79.57,27,11,-12.87,8,6,13,45
4620,?)=r,0.3005931462914395,60,46,73.33,27,11,-13.14,8,6,11,47
4620,W(Ju,0.3005226921700397,50,46,64.64,11,9,-11.74,15,1,18,49
4620,>)7r,0.2990983344099402,59,47,62.0,27,11,-13.34,8,6,8,47
4620,?)Aw,0.29713054658022714,60,45,72.33,27,11,-13.69,8,6,13,50
4620,G)7r,0.29486561671521716,54,37,68.97,28,7,0.2,10,6,8,47
4620,?)A\,0.28553781192226013,48,54,57.85,33,12,-9.94,8,6,13,36
4620,?)A[,0.28553781192226013,48,54,57.85,33,12,-9.94,8,6,13,36
4620,?).r,0.28358830453458606,59,47,62.78,36,11,-6.96,8,6,4,47
4620,?.Uu,0.276781791814076,62,27,70.29,75,4,4.96,8,31,23,49
4620,?.Ru,0.2764000972989852,62,27,70.12,75,4,4.96,8,31,22,49
4620,?.[u,0.2761147567207726,62,27,70.0,75,4,4.95,8,31,26,49
4620,?.Yu,0.2687934625679444,62,27,70.13,75,4,4.95,8,31,25,49
4620,*.Bg,0.2683465914078659,50,54,43.46,33,9,-2.51,2,31,14,42
4620,h)Ar,0.2642478890344015,59,27,77.29,60,5,7.49,20,6,13,47
4620,?._u,0.2642215602639669,62,27,67.64,75,4,4.93,8,31,28,49
4620,H)7r,0.26051038276552924,55,36,51.65,33,6,1.32,11,6,8,47
4620,3)Ar,0.25761025512526703,47,68,37.67,17,17,-12.59,4,6,13,47
4620,?.Fr,0.25604091249096317,63,30,54.73,60,5,0.56,8,31,16,47
4620,?.Zr,0.252754299370437,58,29,55.06,60,5,0.71,8,31,26,47
4620,?.Nr,0.2498872705332133,58,29,52.9,60,5,0.61,8,31,20,47
4680,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
4680,(3Bu,0.35117979626657636,51,43,74.92,28,7,-0.44,1,57,14,49
4680,?)tr,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4680,?)ur,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4680,?)Zr,0.3230810298682752,59,47,86.36,27,11,-12.75,8,6,26,47
4680,?)ar,0.32186190626302014,57,47,85.39,18,11,-15.27,8,6,29,47
4680,?)Ai,0.32024282708142404,59,47,84.59,27,11,-12.54,8,6,13,43
4680,?)cr,0.31968501232964686,59,47,84.03,18,11,-15.28,8,6,30,47
4680,?)Ah,0.3116832388040936,59,49,77.57,27,11,-12.38,8,6,13,42
4680,?)Am,0.31095734079702975,58,46,79.57,27,11,-12.87,8,6,13,45
4680,?)=r,0.3005931462914395,60,46,73.33,27,11,-13.14,8,6,11,47
4680,>)7r,0.2990983344099402,59,47,62.0,27,11,-13.34,8,6,8,47
4680,?)Aw,0.29713054658022714,60,45,72.33,27,11,-13.69,8,6,13,50
4680,G)7r,0.29486561671521716,54,37,68.97,28,7,0.2,10,6,8,47
4680,?)A[,0.28553781192226013,48,54,57.85,33,12,-9.94,8,6,13,36
4680,?).r,0.28358830453458606,59,47,62.78,36,11,-6.96,8,6,4,47
4680,?.Uu,0.276781791814076,62,27,70.29,75,4,4.96,8,31,23,49
4680,?.Ru,0.2764000972989852,62,27,70.12,75,4,4.96,8,31,22,49
4680,?.Yu,0.2687934625679444,62,27,70.13,75,4,4.95,8,31,25,49
4680,*.Bg,0.2683465914078659,50,54,43.46,33,9,-2.51,2,31,14,42
4680,?._u,0.2642215602639669,62,27,67.64,75,4,4.93,8,31,28,49
4680,H)7r,0.26051038276552924,55,36,51.65,33,6,1.32,11,6,8,47
4680,*.>r,0.2578851803013065,49,53,38.88,33,9,-2.85,2,31,12,47
4680,3)Ar,0.25761025512526703,47,68,37.67,17,17,-12.59,4,6,13,47
4680,?.Fr,0.25604091249096317,63,30,54.73,60,5,0.56,8,31,16,47
4680,?.Zr,0.252754299370437,58,29,55.06,60,5,0.71,8,31,26,47
4680,?.Nr,0.2498872705332133,58,29,52.9,60,5,0.61,8,31,20,47
4680,?.Ir,0.24931384629052797,60,30,54.73,60,5,0.57,8,31,17,47
4680,f)7r,0.24773496631562775,53,26,57.64,60,5,7.6,20,6,8,47
4680,?.Ou,0.24454416878108745,59,27,54.3,75,4,4.96,8,31,20,49
4740,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
4740,(3Bu,0.35117979626657636,51,43,74.92,28,7,-0.44,1,57,14,49
4740,?)tr,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4740,?)ur,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4740,?)Zr,0.3230810298682752,59,47,86.36,27,11,-12.75,8,6,26,47
4740,?)ar,0.32186190626302014,57,47,85.39,18,11,-15.27,8,6,29,47
4740,?)Ai,0.32024282708142404,59,47,84.59,27,11,-12.54,8,6,13,43
4740,?)cr,0.31968501232964686,59,47,84.03,18,11,-15.28,8,6,30,47
4740,?)Ah,0.3116832388040936,59,49,77.57,27,11,-12.38,8,6,13,42
4740,?)Am,0.31095734079702975,58,46,79.57,27,11,-12.87,8,6,13,45
4740,>)7r,0.2990983344099402,59,47,62.0,27,11,-13.34,8,6,8,47
4740,?)Aw,0.29713054658022714,60,45,72.33,27,11,-13.69,8,6,13,50
4740,G)7r,0.29486561671521716,54,37,68.97,28,7,0.2,10,6,8,47
4740,?)A[,0.28553781192226013,48,54,57.85,33,12,-9.94,8,6,13,36
4740,?.Uu,0.276781791814076,62,27,70.29,75,4,4.96,8,31,23,49
4740,?.Ru,0.2764000972989852,62,27,70.12,75,4,4.96,8,31,22,49
4740,?.Yu,0.2687934625679444,62,27,70.13,75,4,4.95,8,31,25,49
4740,*.Bg,0.2683465914078659,50,54,43.46,33,9,-2.51,2,31,14,42
4740,?.Xu,0.26431086033601514,62,27,70.13,75,4,4.95,8,31,25,49
4740,?.Su,0.26428732285801143,62,27,70.12,75,4,4.96,8,31,22,49
4740,?._u,0.2642215602639669,62,27,67.64,75,4,4.93,8,31,28,49
4740,?.Qu,0.2638564512111332,62,27,69.89,75,4,4.96,8,31,21,49
4740,H)7r,0.26051038276552924,55,36,51.65,33,6,1.32,11,6,8,47
4740,?.]u,0.2600591053996479,62,27,67.68,75,4,4.94,8,31,27,49
4740,?.Fr,0.25604091249096317,63,30,54.73,60,5,0.56,8,31,16,47
4740,?.Zr,0.252754299370437,58,29,55.06,60,5,0.71,8,31,26,47
4740,?.Ir,0.24931384629052797,60,30,54.73,60,5,0.57,8,31,17,47
4740,f)7r,0.24773496631562775,53,26,57.64,60,5,7.6,20,6,8,47
4740,?.Ou,0.24454416878108745,59,27,54.3,75,4,4.96,8,31,20,49
4740,?.Hr,0.24449888343435813,60,30,54.73,60,5,0.57,8,31,17,47
4800,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
4800,(3Bu,0.35117979626657636,51,43,74.92,28,7,-0.44,1,57,14,49
4800,",.vr",0.32765112684727543,45,57,57.46,40,10,-0.93,2,31,40,47
4800,?)tr,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4800,?)ur,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4800,?)Zr,0.3230810298682752,59,47,86.36,27,11,-12.75,8,6,26,47
4800,?)ar,0.32186190626302014,57,47,85.39,18,11,-15.27,8,6,29,47
4800,?)Ai,0.32024282708142404,59,47,84.59,27,11,-12.54,8,6,13,43
4800,?)cr,0.31968501232964686,59,47,84.03,18,11,-15.28,8,6,30,47
4800,?)Am,0.31095734079702975,58,46,79.57,27,11,-12.87,8,6,13,45
4800,?)Aw,0.29713054658022714,60,45,72.33,27,11,-13.69,8,6,13,50
4800,G)7r,0.29486561671521716,54,37,68.97,28,7,0.2,10,6,8,47
4800,?)A[,0.28553781192226013,48,54,57.85,33,12,-9.94,8,6,13,36
4800,4.vr,0.2790056027046187,48,35,55.21,50,6,4.36,5,31,40,47
4800,?.Uu,0.276781791814076,62,27,70.29,75,4,4.96,8,31,23,49
4800,?.Ru,0.2764000972989852,62,27,70.12,75,4,4.96,8,31,22,49
4800,?.Yu,0.2687934625679444,62,27,70.13,75,4,4.95,8,31,25,49
4800,*.Bg,0.2683465914078659,50,54,43.46,33,9,-2.51,2,31,14,42
4800,?.Xu,0.26431086033601514,62,27,70.13,75,4,4.95,8,31,25,49
4800,?._u,0.2642215602639669,62,27,67.64,75,4,4.93,8,31,28,49
4800,?.Qu,0.2638564512111332,62,27,69.89,75,4,4.96,8,31,21,49
4800,?.]u,0.2600591053996479,62,27,67.68,75,4,4.94,8,31,27,49
4800,?.Fr,0.25604091249096317,63,30,54.73,60,5,0.56,8,31,16,47
4800,?.Zr,0.252754299370437,58,29,55.06,60,5,0.71,8,31,26,47
4800,f)7r,0.24773496631562775,53,26,57.64,60,5,7.6,20,6,8,47
4800,?.Ou,0.24454416878108745,59,27,54.3,75,4,4.96,8,31,20,49
4800,?.Hr,0.24449888343435813,60,30,54.73,60,5,0.57,8,31,17,47
4800,=.vr,0.24301553014311952,51,27,47.35,50,6,1.56,7,31,40,47
4800,W.+g,0.24228903455177295,56,25,55.89,60,5,-1.94,15,31,2,42
4800,7.vr,0.24163634039388077,39,28,46.06,50,6,4.22,6,31,40,47
4860,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
4860,(3Bu,0.35117979626657636,51,43,74.92,28,7,-0.44,1,57,14,49
4860,",.vr",0.32765112684727543,45,57,57.46,40,10,-0.93,2,31,40,47
4860,?)tr,0.32429249905594526,59,47,86.58,16,12,-15.18,8,6,39,47
4860,?)Zr,0.3230810298682752,59,47,86.36,27,11,-12.75,8,6,26,47
4860,?)ar,0.32186190626302014,57,47,85.39,18,11,-15.27,8,6,29,47
4860,?)Ai,0.32024282708142404,59,47,84.59,27,11,-12.54,8,6,13,43
4860,?)cr,0.31968501232964686,59,47,84.03,18,11,-15.28,8,6,30,47
4860,?)Am,0.31095734079702975,58,46,79.57,27,11,-12.87,8,6,13,45
4860,?)Aw,0.29713054658022714,60,45,72.33,27,11,-13.69,8,6,13,50
4860,G)7r,0.29486561671521716,54,37,68.97,28,7,0.2,10,6,8,47
4860,?)A[,0.28553781192226013,48,54,57.85,33,12,-9.94,8,6,13,36
4860,W(Er,0.27999221059985546,44,47,51.94,11,9,-11.66,15,1,15,47
4860,4.vr,0.2790056027046187,48,35,55.21,50,6,4.36,5,31,40,47
4860,?.Uu,0.276781791814076,62,27,70.29,75,4,4.96,8,31,23,49
4860,?.Ru,0.2764000972989852,62,27,70.12,75,4,4.96,8,31,22,49
4860,?.Yu,0.2687934625679444,62,27,70.13,75,4,4.95,8,31,25,49
4860,*.Bg,0.2683465914078659,50,54,43.46,33,9,-2.51,2,31,14,42
4860,?.Xu,0.26431086033601514,62,27,70.13,75,4,4.95,8,31,25,49
4860,?.Qu,0.2638564512111332,62,27,69.89,75,4,4.96,8,31,21,49
4860,?.]u,0.2600591053996479,62,27,67.68,75,4,4.94,8,31,27,49
4860,?.Fr,0.25604091249096317,63,30,54.73,60,5,0.56,8,31,16,47
4860,?.Zr,0.252754299370437,58,29,55.06,60,5,0.71,8,31,26,47
4860,W*Er,0.24992511061341052,56,25,62.72,75,4,17.21,15,11,15,47
4860,f)7r,0.24773496631562775,53,26,57.64,60,5,7.6,20,6,8,47
4860,?.Ou,0.24454416878108745,59,27,54.3,75,4,4.96,8,31,20,49
